Renewable Sources [kWh],Renewable Share
4963166.666666666,0.20149672844393018
4996750.0,0.1981808386518904
4956250.0,0.1946789393230181
4686416.666666666,0.18761175905415145
4517833.333333333,0.18585150802520345
4281750.0,0.1856786643538595
4096250.0,0.19368451745347515
3749833.333333333,0.19366389643255247
3617750.0,0.20142159205318907
3523750.0,0.20606323463480244
3990249.9999999995,0.21550959785764115
3366500.0,0.22006144594064583
3474583.333333333,0.23021030604526355
3560416.6666666665,0.23867248381384384
3639999.9999999995,0.23442657263842595
3903750.0,0.23784983143100857
4218750.0,0.24008024015137502
4286333.333333333,0.22560341764878747
4382333.333333333,0.21912944921787103
4420833.333333333,0.21157880462960746
4368750.0,0.19883034281878278
4390583.333333333,0.18769994798680434
4708916.666666666,0.18960299032305689
5057500.0,0.19676372466695416
4607083.333333333,0.1785685446752433
5969000.0,0.197063363018843
4684333.333333333,0.18197533821734613
5118250.0,0.20325302799655837
4698166.666666666,0.1932454249116517
4610083.333333333,0.19384826706566263
4644916.666666666,0.2021587195659349
4255250.0,0.20021408238643046
3996833.333333333,0.2046911409476173
3638916.6666666665,0.20507582268434374
3600583.333333333,0.21210990618602757
3484500.0,0.21830768989803537
3473833.333333333,0.22375377744856495
3372583.333333333,0.2189242844701211
3343666.6666666665,0.21393419460099278
3629083.333333333,0.22271716061063238
4010833.333333333,0.2298307189074326
4047833.333333333,0.21405593111289342
4304333.333333333,0.20957048842436685
4370083.333333333,0.2005092930691025
4414916.666666666,0.19154551732366307
4621166.666666666,0.19167409803880903
4664500.0,0.18544077550249635
4734916.666666666,0.18311874566930403
4926833.333333333,0.1886579318531377
5077250.0,0.1898835959048198
4950583.333333333,0.18596126576493383
4780500.0,0.18371287937257214
4525750.0,0.18677070902644277
4639416.666666666,0.20148016792125073
4363166.666666666,0.19764224481244788
4216916.666666666,0.20518861230166613
3637833.333333333,0.19227702973524138
4531750.0,0.20012291251131606
3164999.9999999995,0.1967121414587153
2976500.0,0.1932488949244978
2919833.333333333,0.19806894368506142
2828083.333333333,0.19938311497561836
2770416.6666666665,0.19677302886635772
3074250.0,0.21070818649653592
3352916.6666666665,0.22363089646892734
3461000.0,0.22217942545337827
3495749.9999999995,0.2119728344904951
3673166.6666666665,0.20934495991489038
4226166.666666666,0.20621901977448223
4026333.333333333,0.20275453423864237
3955999.9999999995,0.19775303365450703
4081000.0,0.20139163047769443
4209916.666666666,0.20694076346759624
4295916.666666666,0.20821788336793465
4960916.666666666,0.20420266937423037
4694250.0,0.19490953631522676
4068333.333333333,0.20125070594394495
3803666.6666666665,0.19855144963786242
3814416.6666666665,0.21030070524453834
3574166.6666666665,0.21971548151449488
3147333.333333333,0.20871833414386134
2448416.6666666665,0.18854036988077055
2525833.333333333,0.18839895078380428
2431666.6666666665,0.19144971656519003
2471000.0,0.19950883095037847
2582000.0,0.21247531270572745
2617833.333333333,0.22182365111533223
3045916.6666666665,0.25545848476376853
3133583.333333333,0.25819497658578117
3325250.0,0.2638302092631161
3429833.333333333,0.264389228634565
3367750.0,0.2528720528607899
3369500.0,0.2366859056159781
3314333.333333333,0.21938088829071334
3910249.9999999995,0.21433073887305412
3404166.6666666665,0.2102278282976435
3515083.333333333,0.21262835279943945
3532666.6666666665,0.20917690132783315
3601916.6666666665,0.2104363744358486
3822500.0,0.21926281423128954
3876416.6666666665,0.2261883922666978
3689083.333333333,0.22053893021008214
3534333.333333333,0.21980368377955364
3111250.0,0.20924406483287378
2750583.333333333,0.20316125736303373
2709333.333333333,0.22274137966470955
2653000.0,0.22840170461882828
3061500.0,0.2335952998626583
2634166.6666666665,0.23511123342283577
2513166.6666666665,0.22557819465637438
2657166.6666666665,0.22754909796757253
3173166.6666666665,0.2561570389704745
3648416.6666666665,0.2627343431191339
3657416.6666666665,0.24197132003903388
3652500.0,0.2327458487550248
3612500.0,0.2253938543128997
3595666.6666666665,0.21815718157181574
3640249.9999999995,0.21264488114999489
4429500.0,0.2197863085294653
3705333.333333333,0.21349210159888607
3836250.0,0.21990331610474728
3890833.333333333,0.21618342948688268
3902249.9999999995,0.21536091245659622
3994166.6666666665,0.22544790897417205
3997416.6666666665,0.22799604551460595
4098249.9999999995,0.23269755799813574
3903583.333333333,0.23573786661835455
3726916.6666666665,0.23939085750990258
3267833.333333333,0.2266849337241096
3513583.333333333,0.23011220992424736
2806666.6666666665,0.22593715619717178
2870666.6666666665,0.23562243502051985
2820500.0,0.23909127513933923
2787500.0,0.23144464356141067
2837166.6666666665,0.228464444608478
3414250.0,0.2503559403853322
3550500.0,0.24098688899195694
3614000.0,0.23141324937968571
3763666.6666666665,0.2303639284894545
3711333.333333333,0.2232157177225341
3728750.0,0.21745152354570638
3742000.0,0.21444126074498568
3701333.333333333,0.20710911744545527
3938416.6666666665,0.2096891554932427
4124500.0,0.2145951031698889
4472333.333333333,0.22553844214242189
4385250.0,0.2211933334734453
4264333.333333333,0.21760410952496373
4342333.333333333,0.21286295527704702
4778583.333333333,0.20719845060956663
3768083.333333333,0.21651814573088102
3365666.6666666665,0.2091277197270176
2978500.0,0.1976924268236023
2846333.333333333,0.20098148823744014
2814833.333333333,0.20635347302828516
2792750.0,0.20563150402513256
2761000.0,0.2053220628880929
2740166.6666666665,0.20422968230800287
2682416.6666666665,0.19955116640939327
3368166.6666666665,0.22430518557982598
3631166.6666666665,0.22335904861983238
3768750.0,0.2224774816877297
3781583.333333333,0.21550962643541693
3695250.0,0.20315757162034007
3798500.0,0.20447052174030064
4026750.0,0.20726084215131618
4159166.6666666665,0.22159373446046743
4947000.0,0.22052825142092947
4624500.0,0.22002133049983946
4897000.0,0.22919591874941495
4997083.333333333,0.23164225921218842
4664250.0,0.22326867154123237
4291416.666666666,0.21228872949130181
4154250.0,0.2095310549477339
4235416.666666666,0.2200921507322692
3993083.333333333,0.22229077750974208
3405500.0,0.20006854009595618
3040833.333333333,0.185673288284621
2865833.333333333,0.18410064239828694
2865333.333333333,0.1887312347339243
2884250.0,0.19102785581428722
2846500.0,0.1867874075167741
2837583.333333333,0.18408035506733197
3252583.333333333,0.19877367474880192
3580583.333333333,0.20749687308340536
3791583.333333333,0.2087598474872562
3844166.6666666665,0.20202241384595843
4110583.333333333,0.2052076746430592
4109250.0,0.19977879332976808
4110583.333333333,0.19599171961109194
4091000.0,0.1914306214125281
4477083.333333333,0.20338206679335852
4800250.0,0.21556718160589186
6068166.666666666,0.22621029872260054
5120000.0,0.22173781236015072
4764916.666666666,0.21224888268571174
4058583.333333333,0.19051922091435772
3961416.6666666665,0.19101290644036195
3922416.6666666665,0.1942207074124812
3302916.6666666665,0.1746935645244465
2708166.6666666665,0.16070139349045126
2614666.6666666665,0.16901894029175374
2669833.333333333,0.17426541779532867
2631750.0,0.17729684210526317
2580416.6666666665,0.17636940462154482
2544250.0,0.17544938396469292
2536083.333333333,0.17242102161990663
2929250.0,0.18847519061457788
3377416.6666666665,0.20619568977797675
3417083.333333333,0.19990054941572782
3609500.0,0.20394959882472596
3665583.333333333,0.19964688368039796
3845000.0,0.19624772979571353
3912833.333333333,0.1903761788532181
4194500.0,0.19876320902241387
4976583.333333333,0.21346587598611663
4647166.666666666,0.21243381204525544
4500416.666666666,0.2048996843319371
4667000.0,0.21020786571679517
4434666.666666666,0.20234143596412177
3936416.6666666665,0.1853339872486513
3741666.6666666665,0.1837069526330648
3730333.333333333,0.19627479523650843
3415500.0,0.19107157841738692
2815750.0,0.16988275279543077
2557583.333333333,0.16525859515924937
2478666.6666666665,0.16555808503887923
2427416.6666666665,0.16928182061206226
2447750.0,0.17746749480400215
2455333.333333333,0.1794899911059127
2422666.6666666665,0.1770297343214327
2707166.6666666665,0.1930484493014577
3029750.0,0.21156856469492857
3223583.333333333,0.21206622443944959
3285333.333333333,0.20291630423033966
3441416.6666666665,0.20343850833764376
3644083.333333333,0.20618717112087664
3897500.0,0.20026719420394112
3797833.333333333,0.1912712102707444
3763833.333333333,0.2021220895108275
3805000.0,0.20112765395119375
4026916.6666666665,0.20861880647403436
4077000.0,0.2090581614470496
4193916.666666666,0.21512873013905334
4176333.333333333,0.21686319479002142
4101250.0,0.2158959803822651
4129583.333333333,0.2252008652657602
3723833.333333333,0.21669721745371312
3163666.6666666665,0.19768901108628978
3210833.333333333,0.19843640558691444
2789083.333333333,0.19548736040371945
2648583.333333333,0.1932837500076017
2493833.333333333,0.18542086186065243
2526666.6666666665,0.18832999987577176
2508333.333333333,0.1876172607879925
2551583.333333333,0.19199152250111298
2956583.333333333,0.21453665910808767
3242833.333333333,0.22777504624101516
3422833.333333333,0.22518763809012113
3470166.6666666665,0.21574377253699176
3709333.333333333,0.22035534477552093
3879249.9999999995,0.22511025571588844
3873000.0,0.22762826007101752
3715499.9999999995,0.22093057826668647
3818000.0,0.22034444449788151
3998500.0,0.2189659106466481
4117583.333333333,0.22479879527390684
4098000.0,0.2290579818154718
3866916.6666666665,0.22261721429839332
3777833.333333333,0.22087856405059345
3745749.9999999995,0.22227661815538446
3527833.333333333,0.21366132353534945
3029416.6666666665,0.19611682958934853
2558416.6666666665,0.19433349580012788
2727666.6666666665,0.19745192191684965
2733250.0,0.2007614477300411
2729416.6666666665,0.20108668958742634
2731500.0,0.2014170102681013
2797333.333333333,0.20061077278893677
3102000.0,0.2112
3441333.333333333,0.21745724155362708
3658083.333333333,0.2158755606263278
3748166.6666666665,0.21357582088843516
3750000.0,0.21034131383858878
4060666.6666666665,0.2169449267619429
4148583.333333333,0.2128879690052428
4344166.666666666,0.212643584388461
4336583.333333333,0.20964954334680264
5357500.0,0.21559573033933943
4782416.666666667,0.2200000766697718
4680333.333333333,0.21555856626917572
4437833.333333333,0.20607059661179605
3893833.333333333,0.19498658387477724
3758583.333333333,0.19483189846952662
3612166.6666666665,0.1984525226627598
3439333.333333333,0.1963790355197107
3027500.0,0.1861892950124024
2553666.6666666665,0.1876396857567983
2701000.0,0.1890971039182283
3165000.0,0.19289469006323168
3601083.333333333,0.1935684721649854
3692250.0,0.19719431920849895
3236833.333333333,0.19300852195085594
3074916.6666666665,0.20666382892923954
3484833.333333333,0.21481591830234914
3553499.9999999995,0.20710757529396334
3606750.0,0.1972572397385764
4414250.0,0.19277954690201077
3920166.6666666665,0.18875313471762462
4140083.333333333,0.1903581404437769
4522000.0,0.19660442164300776
5029583.333333333,0.20972399342560194
5283166.666666666,0.21471559446598817
5294000.0,0.21281057487128124
5291916.666666666,0.21214054733016197
5248500.0,0.21041483614690487
4960416.666666666,0.20608651998545885
4747250.0,0.20418352753952526
4128749.9999999995,0.19453824407099105
3677166.6666666665,0.18795576909970693
3316916.6666666665,0.18393763228185625
3095750.0,0.1866718256141744
3038833.333333333,0.1928724056953054
3015833.333333333,0.19936538016592667
3088583.333333333,0.2072747202353323
3127916.6666666665,0.21351695734780482
3286916.6666666665,0.21789666163951454
3380000.0,0.21727019498607245
3734000.0,0.224984936734284
3897166.6666666665,0.21633298793575603
4099250.0,0.21168344952233412
4104500.0,0.20141325416492872
4277916.666666666,0.19632101267759144
4508166.666666666,0.19445652603693012
4860500.0,0.19970964273730202
4998166.666666666,0.20121106395826693
4991000.0,0.19742424192479738
5177000.0,0.2018638384153474
4932000.0,0.19297536290480352
4942000.0,0.19543445807669874
4507500.0,0.18570908666424046
4417666.666666666,0.18674482340756815
4249500.0,0.18980302827281254
3698083.333333333,0.1796676046073807
3116166.6666666665,0.1669091850489649
3120833.333333333,0.17544681548804197
3071916.6666666665,0.183201137086514
3074833.333333333,0.19283694726224632
3102500.0,0.1969018241052682
3093250.0,0.19968797912687952
3091166.6666666665,0.1963819638196382
3403250.0,0.2080597090964669
3778833.333333333,0.21165586900916714
4009333.333333333,0.20819594097537755
4059916.6666666665,0.19627979308010896
4211250.0,0.18859158083296015
4218000.0,0.17911905528641142
4526750.0,0.18159177369642107
5945250.0,0.19478838745259502
5219666.666666666,0.19641574813026233
4970666.666666666,0.18951455323583516
5067583.333333333,0.1916526419958525
4932666.666666666,0.18661428990286547
5056083.333333333,0.19088804012005814
4995000.0,0.19238299429334396
4850166.666666666,0.19056194196245863
4080000.0,0.17331771019551342
3622749.9999999995,0.1698416171150405
3061833.333333333,0.1627682384420463
2808000.0,0.16148139628500777
2812250.0,0.16923169502489807
2747833.333333333,0.16973022499266496
2669583.333333333,0.17034909999734119
2654000.0,0.1711246037289775
2667250.0,0.16920596320575176
3204666.6666666665,0.19351949234849208
3471750.0,0.19880604707095
3604250.0,0.19309430373813
3773916.6666666665,0.18662122735589365
4440250.0,0.17836269055413848
3931166.6666666665,0.17308828331676102
3965833.333333333,0.16734650819326252
4658000.0,0.18673143158759803
4966166.666666666,0.19381044990666244
4921750.0,0.19168927778571151
4589416.666666666,0.18085242628538778
4486250.0,0.17900130339947865
4127416.6666666665,0.16853018837108014
3912249.9999999995,0.1677673191963807
4013000.0,0.1810287467153861
3744083.333333333,0.18111858230134162
3887750.0,0.200127833353352
3582916.6666666665,0.19715061307214715
3018750.0,0.20422717842323654
3279499.9999999995,0.2149516885784043
3240416.6666666665,0.2160133768859854
3196666.6666666665,0.21857923497267762
3190583.333333333,0.22217773290159348
3338500.0,0.23062177269404133
3525833.333333333,0.24174380070849044
3687083.333333333,0.2579507360443084
3650916.6666666665,0.24753236040250637
3776833.333333333,0.24652959094865098
3741833.333333333,0.24150078793517957
3668583.333333333,0.23126910913350915
3664083.333333333,0.22602683390736647
3576500.0,0.21644711625748927
3692166.6666666665,0.22231477114213175
3764166.6666666665,0.2245409263990933
4100333.333333333,0.24204680174928547
4308333.333333333,0.2505986253429372
4254416.666666666,0.25238278855470525
4214750.0,0.25605496040987424
4145583.333333333,0.25309584134639845
4136500.0,0.25776734573062127
3800083.333333333,0.25027304409868006
3302833.333333333,0.23893751959294893
3225250.0,0.2508425582661447
3215333.333333333,0.26035966125712745
3142250.0,0.25953100372361293
3188500.0,0.2661945080250736
3135250.0,0.26290669722719145
3155000.0,0.26282905698100634
3274916.6666666665,0.2661992819887557
3582166.6666666665,0.2812870127405624
3537416.6666666665,0.27370206071235137
3587916.6666666665,0.2609125120442136
3722916.6666666665,0.2558090264655696
3826750.0,0.25237420035613006
3879500.0,0.24740394324281237
3912250.0,0.24346441665931992
4052499.9999999995,0.2577502636865231
3809750.0,0.24119465664964337
3844083.333333333,0.23254606407380335
4127750.0,0.24202934666295314
4215416.666666666,0.245476029873489
4284333.333333333,0.24834195564701164
6087333.333333333,0.266204091747265
4676083.333333333,0.27721759751006597
4024916.6666666665,0.2551978484738007
3834416.6666666665,0.2628608316623536
3692333.333333333,0.2664694066563225
3658083.333333333,0.2689668271999804
3621000.0,0.27414165120944844
3496583.333333333,0.267638335193749
3401249.9999999995,0.26012058021260864
3395500.0,0.24460906733262897
3556083.333333333,0.24076529432009888
3806583.333333333,0.247384212122525
3978083.333333333,0.23720837784789686
4126750.0,0.23403008492398433
4161833.333333333,0.2280435795106894
4321916.666666666,0.22377215047871354
4406000.0,0.21937496888121755
4701666.666666666,0.2266837556701072
4808416.666666666,0.2256280915791737
6681500.0,0.22794483472307908
5400000.0,0.23718974081164282
5755583.333333333,0.247865579030099
5369333.333333333,0.23578922714913583
4743666.666666666,0.2192166981168406
4740666.666666666,0.2276913471044279
4400000.0,0.2262918564932477
3838749.9999999995,0.21467818079290885
3264333.333333333,0.21459758843412569
3399500.0,0.22445116918844568
3268916.6666666665,0.22341637334973632
2927250.0,0.20884439080364098
2878416.6666666665,0.21038366193408495
2898250.0,0.21653239362960566
2891000.0,0.21180909584892757
3146750.0,0.2184017073749111
3490583.333333333,0.232895753754455
3442916.6666666665,0.21549880553729958
3427583.333333333,0.20341137256065595
3490583.333333333,0.1971923151160218
3559333.333333333,0.19285943278231069
3821416.6666666665,0.19624432433357725
4106750.0,0.20228966898725864
4447416.666666666,0.21261194505529524
4558916.666666666,0.21509566010584338
4665000.0,0.2169153689072472
4723833.333333333,0.22257735197110098
4413333.333333333,0.21927427502028782
4069583.333333333,0.2137030780945046
4041916.6666666665,0.219864553679897
3918000.0,0.22526303685390675
3470083.333333333,0.22066717893007606
2838000.0,0.2133634056949535
3002416.6666666665,0.22572581352512938
2962666.6666666665,0.23388242724067154
2889083.333333333,0.23434183666572034
2867916.6666666665,0.23656660503034846
2807250.0,0.2341912071410695
2939416.6666666665,0.23271909163483298
3387333.333333333,0.23993861047163684
3716916.6666666665,0.24889789176460086
3821250.0,0.24350545902544715
3838083.333333333,0.23875358983131678
3905999.9999999995,0.23617262489607738
3969916.6666666665,0.23791069671742268
3902833.333333333,0.23320221082507595
3726666.6666666665,0.2234357747055914
3705999.9999999995,0.22615487886739488
3701083.333333333,0.22538720743763066
3805499.9999999995,0.2231419496701686
4864000.0,0.23808319532709518
3976666.6666666665,0.23246184498321812
3844166.6666666665,0.22801979170270928
3831083.333333333,0.23095858891852922
3776916.6666666665,0.24205185719244843
3883333.333333333,0.24343737756301423
2512916.6666666665,0.22534842880095654
3565583.333333333,0.2512065098693094
3146333.333333333,0.2681305570547965
3091666.6666666665,0.2719761892543747
3054083.333333333,0.27282404788136855
3143833.333333333,0.2757506651463322
3086916.6666666665,0.2687293699445029
3506250.0,0.29254708913038946
3661833.333333333,0.2899084263584303
3909916.6666666665,0.2893751657528417
4024833.333333333,0.29006588311602516
4147833.333333333,0.30250395040719585
3947500.0,0.28462929692898387
3940416.6666666665,0.27769294917722787
5076500.0,0.29076000057275686
4444833.333333333,0.2896553222224032
4480333.333333333,0.28278089267117595
4442083.333333333,0.2758843775069223
4416416.666666666,0.2706538447788939
4409250.0,0.27499376325308716
4166666.6666666665,0.26886779770386904
4185833.333333333,0.27262020418021266
3889583.333333333,0.27116920842411035
3800916.6666666665,0.29930441630028215
3252083.333333333,0.3119529332768447
3230583.333333333,0.30451824737247263
3265416.6666666665,0.3120098097763339
3127166.6666666665,0.30546691846835117
3223000.0,0.3106805475226528
3225333.333333333,0.30875513541542016
3277749.9999999995,0.3038024546416517
3536166.6666666665,0.30788765300421556
3724416.6666666665,0.3038603791030976
3654416.6666666665,0.2875342591499797
3764333.333333333,0.28656617945594803
3789000.0,0.27942649598387403
3787249.9999999995,0.2748649776525163
3930250.0,0.2748170333768413
3944166.6666666665,0.2708068705871583
4008750.0,0.26792427609483865
4026166.6666666665,0.2665129466797586
4110083.333333333,0.2680765948657742
4144499.9999999995,0.2643091738146105
4107833.333333333,0.2622732762611134
4094750.0,0.2664956449111085
4144083.333333333,0.27520046928351255
4140833.333333333,0.29828974145020803
4049416.6666666665,0.31906106369008536
3587500.0,0.30617034592626313
2879333.333333333,0.2761928361883598
2817166.6666666665,0.27822952330787465
2770916.6666666665,0.2773898607669912
2601250.0,0.2720451098987294
2724333.333333333,0.2811828049472761
2746416.6666666665,0.2793155468167333
3195500.0,0.30542656651984484
3338083.333333333,0.3073600049107622
3428666.6666666665,0.30942317816048737
3598083.333333333,0.313176371601822
3607666.6666666665,0.31283737399284606
4043749.9999999995,0.296798067219181
3453499.9999999995,0.28923987465015805
3577500.0,0.2875206783157303
3632666.6666666665,0.28430368684332386
3615083.333333333,0.2711244718882028
3742750.0,0.27030784508440914
3854499.9999999995,0.27072237114729536
3798249.9999999995,0.2655793871379376
