Time Stamp,Time Zone,Fuel Category,Gen MW
12/02/2021 00:05:00,EST,Dual Fuel,2227.0
12/02/2021 00:05:00,EST,Natural Gas,2697.0
12/02/2021 00:05:00,EST,Nuclear,3334.0
12/02/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:05:00,EST,Other Renewables,194.0
12/02/2021 00:05:00,EST,Wind,1065.0
12/02/2021 00:05:00,EST,Hydro,2516.0
12/02/2021 00:10:00,EST,Dual Fuel,2200.0
12/02/2021 00:10:00,EST,Natural Gas,2733.0
12/02/2021 00:10:00,EST,Nuclear,3335.0
12/02/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:10:00,EST,Other Renewables,190.0
12/02/2021 00:10:00,EST,Wind,1073.0
12/02/2021 00:10:00,EST,Hydro,2519.0
12/02/2021 00:15:00,EST,Dual Fuel,2191.0
12/02/2021 00:15:00,EST,Natural Gas,2695.0
12/02/2021 00:15:00,EST,Nuclear,3336.0
12/02/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:15:00,EST,Other Renewables,186.0
12/02/2021 00:15:00,EST,Wind,1075.0
12/02/2021 00:15:00,EST,Hydro,2501.0
12/02/2021 00:20:00,EST,Dual Fuel,2177.0
12/02/2021 00:20:00,EST,Natural Gas,2677.0
12/02/2021 00:20:00,EST,Nuclear,3336.0
12/02/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:20:00,EST,Other Renewables,188.0
12/02/2021 00:20:00,EST,Wind,1071.0
12/02/2021 00:20:00,EST,Hydro,2480.0
12/02/2021 00:25:00,EST,Dual Fuel,2160.0
12/02/2021 00:25:00,EST,Natural Gas,2634.0
12/02/2021 00:25:00,EST,Nuclear,3335.0
12/02/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:25:00,EST,Other Renewables,194.0
12/02/2021 00:25:00,EST,Wind,1038.0
12/02/2021 00:25:00,EST,Hydro,2498.0
12/02/2021 00:30:00,EST,Dual Fuel,2153.0
12/02/2021 00:30:00,EST,Natural Gas,2564.0
12/02/2021 00:30:00,EST,Nuclear,3334.0
12/02/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:30:00,EST,Other Renewables,195.0
12/02/2021 00:30:00,EST,Wind,1072.0
12/02/2021 00:30:00,EST,Hydro,2497.0
12/02/2021 00:35:00,EST,Dual Fuel,2154.0
12/02/2021 00:35:00,EST,Natural Gas,2553.0
12/02/2021 00:35:00,EST,Nuclear,3334.0
12/02/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:35:00,EST,Other Renewables,192.0
12/02/2021 00:35:00,EST,Wind,1066.0
12/02/2021 00:35:00,EST,Hydro,2490.0
12/02/2021 00:40:00,EST,Dual Fuel,2158.0
12/02/2021 00:40:00,EST,Natural Gas,2494.0
12/02/2021 00:40:00,EST,Nuclear,3336.0
12/02/2021 00:40:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:40:00,EST,Other Renewables,195.0
12/02/2021 00:40:00,EST,Wind,1065.0
12/02/2021 00:40:00,EST,Hydro,2489.0
12/02/2021 00:45:00,EST,Dual Fuel,2156.0
12/02/2021 00:45:00,EST,Natural Gas,2455.0
12/02/2021 00:45:00,EST,Nuclear,3335.0
12/02/2021 00:45:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:45:00,EST,Other Renewables,197.0
12/02/2021 00:45:00,EST,Wind,1076.0
12/02/2021 00:45:00,EST,Hydro,2425.0
12/02/2021 00:50:00,EST,Dual Fuel,2155.0
12/02/2021 00:50:00,EST,Natural Gas,2426.0
12/02/2021 00:50:00,EST,Nuclear,3336.0
12/02/2021 00:50:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:50:00,EST,Other Renewables,196.0
12/02/2021 00:50:00,EST,Wind,1093.0
12/02/2021 00:50:00,EST,Hydro,2409.0
12/02/2021 00:55:00,EST,Dual Fuel,2156.0
12/02/2021 00:55:00,EST,Natural Gas,2386.0
12/02/2021 00:55:00,EST,Nuclear,3335.0
12/02/2021 00:55:00,EST,Other Fossil Fuels,3.0
12/02/2021 00:55:00,EST,Other Renewables,194.0
12/02/2021 00:55:00,EST,Wind,1105.0
12/02/2021 00:55:00,EST,Hydro,2397.0
12/02/2021 01:00:00,EST,Dual Fuel,2152.0
12/02/2021 01:00:00,EST,Natural Gas,2337.0
12/02/2021 01:00:00,EST,Nuclear,3335.0
12/02/2021 01:00:00,EST,Other Fossil Fuels,3.0
12/02/2021 01:00:00,EST,Other Renewables,199.0
12/02/2021 01:00:00,EST,Wind,1118.0
12/02/2021 01:00:00,EST,Hydro,2390.0
12/02/2021 01:05:00,EST,Dual Fuel,2159.0
12/02/2021 01:05:00,EST,Natural Gas,2338.0
12/02/2021 01:05:00,EST,Nuclear,3336.0
12/02/2021 01:05:00,EST,Other Fossil Fuels,3.0
12/02/2021 01:05:00,EST,Other Renewables,201.0
12/02/2021 01:05:00,EST,Wind,1120.0
12/02/2021 01:05:00,EST,Hydro,2406.0
12/02/2021 01:10:00,EST,Dual Fuel,2151.0
12/02/2021 01:10:00,EST,Natural Gas,2344.0
12/02/2021 01:10:00,EST,Nuclear,3336.0
