Time Stamp,Time Zone,Fuel Category,Gen MW
12/21/2021 00:05:00,EST,Dual Fuel,4125.0
12/21/2021 00:05:00,EST,Natural Gas,1667.0
12/21/2021 00:05:00,EST,Nuclear,3338.0
12/21/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:05:00,EST,Other Renewables,242.0
12/21/2021 00:05:00,EST,Wind,1184.0
12/21/2021 00:05:00,EST,Hydro,2435.0
12/21/2021 00:10:00,EST,Dual Fuel,3884.0
12/21/2021 00:10:00,EST,Natural Gas,1567.0
12/21/2021 00:10:00,EST,Nuclear,3339.0
12/21/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:10:00,EST,Other Renewables,239.0
12/21/2021 00:10:00,EST,Wind,1342.0
12/21/2021 00:10:00,EST,Hydro,2305.0
12/21/2021 00:15:00,EST,Dual Fuel,3808.0
12/21/2021 00:15:00,EST,Natural Gas,1531.0
12/21/2021 00:15:00,EST,Nuclear,3338.0
12/21/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:15:00,EST,Other Renewables,239.0
12/21/2021 00:15:00,EST,Wind,1237.0
12/21/2021 00:15:00,EST,Hydro,2249.0
12/21/2021 00:20:00,EST,Dual Fuel,3854.0
12/21/2021 00:20:00,EST,Natural Gas,1517.0
12/21/2021 00:20:00,EST,Nuclear,3336.0
12/21/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:20:00,EST,Other Renewables,240.0
12/21/2021 00:20:00,EST,Wind,1146.0
12/21/2021 00:20:00,EST,Hydro,2303.0
12/21/2021 00:25:00,EST,Dual Fuel,3876.0
12/21/2021 00:25:00,EST,Natural Gas,1554.0
12/21/2021 00:25:00,EST,Nuclear,3338.0
12/21/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:25:00,EST,Other Renewables,241.0
12/21/2021 00:25:00,EST,Wind,1116.0
12/21/2021 00:25:00,EST,Hydro,2224.0
12/21/2021 00:30:00,EST,Dual Fuel,3861.0
12/21/2021 00:30:00,EST,Natural Gas,1531.0
12/21/2021 00:30:00,EST,Nuclear,3338.0
12/21/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:30:00,EST,Other Renewables,242.0
12/21/2021 00:30:00,EST,Wind,1044.0
12/21/2021 00:30:00,EST,Hydro,2147.0
12/21/2021 00:35:00,EST,Dual Fuel,3845.0
12/21/2021 00:35:00,EST,Natural Gas,1515.0
12/21/2021 00:35:00,EST,Nuclear,3338.0
12/21/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:35:00,EST,Other Renewables,241.0
12/21/2021 00:35:00,EST,Wind,1122.0
12/21/2021 00:35:00,EST,Hydro,2121.0
12/21/2021 00:40:00,EST,Dual Fuel,3757.0
12/21/2021 00:40:00,EST,Natural Gas,1495.0
12/21/2021 00:40:00,EST,Nuclear,3338.0
12/21/2021 00:40:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:40:00,EST,Other Renewables,242.0
12/21/2021 00:40:00,EST,Wind,1209.0
12/21/2021 00:40:00,EST,Hydro,2007.0
12/21/2021 00:45:00,EST,Dual Fuel,3673.0
12/21/2021 00:45:00,EST,Natural Gas,1490.0
12/21/2021 00:45:00,EST,Nuclear,3338.0
12/21/2021 00:45:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:45:00,EST,Other Renewables,240.0
12/21/2021 00:45:00,EST,Wind,1274.0
12/21/2021 00:45:00,EST,Hydro,1888.0
12/21/2021 00:50:00,EST,Dual Fuel,3631.0
12/21/2021 00:50:00,EST,Natural Gas,1491.0
12/21/2021 00:50:00,EST,Nuclear,3337.0
12/21/2021 00:50:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:50:00,EST,Other Renewables,244.0
12/21/2021 00:50:00,EST,Wind,1297.0
12/21/2021 00:50:00,EST,Hydro,1892.0
12/21/2021 00:55:00,EST,Dual Fuel,3637.0
12/21/2021 00:55:00,EST,Natural Gas,1495.0
12/21/2021 00:55:00,EST,Nuclear,3337.0
12/21/2021 00:55:00,EST,Other Fossil Fuels,3.0
12/21/2021 00:55:00,EST,Other Renewables,240.0
12/21/2021 00:55:00,EST,Wind,1187.0
12/21/2021 00:55:00,EST,Hydro,1969.0
12/21/2021 01:00:00,EST,Dual Fuel,3674.0
12/21/2021 01:00:00,EST,Natural Gas,1560.0
12/21/2021 01:00:00,EST,Nuclear,3338.0
12/21/2021 01:00:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:00:00,EST,Other Renewables,241.0
12/21/2021 01:00:00,EST,Wind,1242.0
12/21/2021 01:00:00,EST,Hydro,1966.0
12/21/2021 01:05:00,EST,Dual Fuel,3704.0
12/21/2021 01:05:00,EST,Natural Gas,1618.0
12/21/2021 01:05:00,EST,Nuclear,3337.0
12/21/2021 01:05:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:05:00,EST,Other Renewables,246.0
12/21/2021 01:05:00,EST,Wind,1300.0
12/21/2021 01:05:00,EST,Hydro,2065.0
12/21/2021 01:10:00,EST,Dual Fuel,3732.0
12/21/2021 01:10:00,EST,Natural Gas,1626.0
12/21/2021 01:10:00,EST,Nuclear,3338.0
12/21/2021 01:10:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:10:00,EST,Other Renewables,246.0
12/21/2021 01:10:00,EST,Wind,1372.0
12/21/2021 01:10:00,EST,Hydro,2205.0
12/21/2021 01:15:00,EST,Dual Fuel,3727.0
12/21/2021 01:15:00,EST,Natural Gas,1599.0
12/21/2021 01:15:00,EST,Nuclear,3338.0
12/21/2021 01:15:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:15:00,EST,Other Renewables,239.0
12/21/2021 01:15:00,EST,Wind,1456.0
12/21/2021 01:15:00,EST,Hydro,2144.0
12/21/2021 01:20:00,EST,Dual Fuel,3673.0
12/21/2021 01:20:00,EST,Natural Gas,1589.0
12/21/2021 01:20:00,EST,Nuclear,3338.0
12/21/2021 01:20:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:20:00,EST,Other Renewables,238.0
12/21/2021 01:20:00,EST,Wind,1472.0
12/21/2021 01:20:00,EST,Hydro,2151.0
12/21/2021 01:25:00,EST,Dual Fuel,3647.0
12/21/2021 01:25:00,EST,Natural Gas,1589.0
12/21/2021 01:25:00,EST,Nuclear,3337.0
12/21/2021 01:25:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:25:00,EST,Other Renewables,241.0
12/21/2021 01:25:00,EST,Wind,1318.0
12/21/2021 01:25:00,EST,Hydro,2259.0
12/21/2021 01:30:00,EST,Dual Fuel,3755.0
12/21/2021 01:30:00,EST,Natural Gas,1587.0
12/21/2021 01:30:00,EST,Nuclear,3337.0
12/21/2021 01:30:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:30:00,EST,Other Renewables,240.0
12/21/2021 01:30:00,EST,Wind,1224.0
12/21/2021 01:30:00,EST,Hydro,2288.0
12/21/2021 01:35:00,EST,Dual Fuel,3799.0
12/21/2021 01:35:00,EST,Natural Gas,1584.0
12/21/2021 01:35:00,EST,Nuclear,3339.0
12/21/2021 01:35:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:35:00,EST,Other Renewables,241.0
12/21/2021 01:35:00,EST,Wind,1167.0
12/21/2021 01:35:00,EST,Hydro,2296.0
12/21/2021 01:40:00,EST,Dual Fuel,3813.0
12/21/2021 01:40:00,EST,Natural Gas,1598.0
12/21/2021 01:40:00,EST,Nuclear,3338.0
12/21/2021 01:40:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:40:00,EST,Other Renewables,238.0
12/21/2021 01:40:00,EST,Wind,1033.0
12/21/2021 01:40:00,EST,Hydro,2395.0
12/21/2021 01:45:00,EST,Dual Fuel,3794.0
12/21/2021 01:45:00,EST,Natural Gas,1597.0
12/21/2021 01:45:00,EST,Nuclear,3337.0
12/21/2021 01:45:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:45:00,EST,Other Renewables,241.0
12/21/2021 01:45:00,EST,Wind,1127.0
12/21/2021 01:45:00,EST,Hydro,2436.0
12/21/2021 01:50:00,EST,Dual Fuel,3767.0
12/21/2021 01:50:00,EST,Natural Gas,1588.0
12/21/2021 01:50:00,EST,Nuclear,3337.0
12/21/2021 01:50:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:50:00,EST,Other Renewables,240.0
12/21/2021 01:50:00,EST,Wind,1256.0
12/21/2021 01:50:00,EST,Hydro,2306.0
12/21/2021 01:55:00,EST,Dual Fuel,3714.0
12/21/2021 01:55:00,EST,Natural Gas,1586.0
12/21/2021 01:55:00,EST,Nuclear,3337.0
12/21/2021 01:55:00,EST,Other Fossil Fuels,3.0
12/21/2021 01:55:00,EST,Other Renewables,237.0
12/21/2021 01:55:00,EST,Wind,1242.0
12/21/2021 01:55:00,EST,Hydro,2337.0
12/21/2021 02:00:00,EST,Dual Fuel,3678.0
12/21/2021 02:00:00,EST,Natural Gas,1586.0
12/21/2021 02:00:00,EST,Nuclear,3337.0
12/21/2021 02:00:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:00:00,EST,Other Renewables,243.0
12/21/2021 02:00:00,EST,Wind,1148.0
12/21/2021 02:00:00,EST,Hydro,2430.0
12/21/2021 02:05:00,EST,Dual Fuel,3689.0
12/21/2021 02:05:00,EST,Natural Gas,1568.0
12/21/2021 02:05:00,EST,Nuclear,3337.0
12/21/2021 02:05:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:05:00,EST,Other Renewables,246.0
12/21/2021 02:05:00,EST,Wind,1008.0
12/21/2021 02:05:00,EST,Hydro,2499.0
12/21/2021 02:10:00,EST,Dual Fuel,3719.0
12/21/2021 02:10:00,EST,Natural Gas,1568.0
12/21/2021 02:10:00,EST,Nuclear,3335.0
12/21/2021 02:10:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:10:00,EST,Other Renewables,241.0
12/21/2021 02:10:00,EST,Wind,950.0
12/21/2021 02:10:00,EST,Hydro,2595.0
12/21/2021 02:15:00,EST,Dual Fuel,3739.0
12/21/2021 02:15:00,EST,Natural Gas,1570.0
12/21/2021 02:15:00,EST,Nuclear,3338.0
12/21/2021 02:15:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:15:00,EST,Other Renewables,243.0
12/21/2021 02:15:00,EST,Wind,854.0
12/21/2021 02:15:00,EST,Hydro,2575.0
12/21/2021 02:20:00,EST,Dual Fuel,3751.0
12/21/2021 02:20:00,EST,Natural Gas,1620.0
12/21/2021 02:20:00,EST,Nuclear,3338.0
12/21/2021 02:20:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:20:00,EST,Other Renewables,244.0
12/21/2021 02:20:00,EST,Wind,809.0
12/21/2021 02:20:00,EST,Hydro,2551.0
12/21/2021 02:25:00,EST,Dual Fuel,3729.0
12/21/2021 02:25:00,EST,Natural Gas,1627.0
12/21/2021 02:25:00,EST,Nuclear,3337.0
12/21/2021 02:25:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:25:00,EST,Other Renewables,239.0
12/21/2021 02:25:00,EST,Wind,789.0
12/21/2021 02:25:00,EST,Hydro,2443.0
12/21/2021 02:30:00,EST,Dual Fuel,3697.0
12/21/2021 02:30:00,EST,Natural Gas,1613.0
12/21/2021 02:30:00,EST,Nuclear,3336.0
12/21/2021 02:30:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:30:00,EST,Other Renewables,240.0
12/21/2021 02:30:00,EST,Wind,793.0
12/21/2021 02:30:00,EST,Hydro,2435.0
12/21/2021 02:35:00,EST,Dual Fuel,3667.0
12/21/2021 02:35:00,EST,Natural Gas,1608.0
12/21/2021 02:35:00,EST,Nuclear,3337.0
12/21/2021 02:35:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:35:00,EST,Other Renewables,239.0
12/21/2021 02:35:00,EST,Wind,903.0
12/21/2021 02:35:00,EST,Hydro,2424.0
12/21/2021 02:40:00,EST,Dual Fuel,3630.0
12/21/2021 02:40:00,EST,Natural Gas,1609.0
12/21/2021 02:40:00,EST,Nuclear,3335.0
12/21/2021 02:40:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:40:00,EST,Other Renewables,242.0
12/21/2021 02:40:00,EST,Wind,942.0
12/21/2021 02:40:00,EST,Hydro,2314.0
12/21/2021 02:45:00,EST,Dual Fuel,3653.0
12/21/2021 02:45:00,EST,Natural Gas,1612.0
12/21/2021 02:45:00,EST,Nuclear,3336.0
12/21/2021 02:45:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:45:00,EST,Other Renewables,243.0
12/21/2021 02:45:00,EST,Wind,883.0
12/21/2021 02:45:00,EST,Hydro,2301.0
12/21/2021 02:50:00,EST,Dual Fuel,3690.0
12/21/2021 02:50:00,EST,Natural Gas,1615.0
12/21/2021 02:50:00,EST,Nuclear,3336.0
12/21/2021 02:50:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:50:00,EST,Other Renewables,245.0
12/21/2021 02:50:00,EST,Wind,846.0
12/21/2021 02:50:00,EST,Hydro,2342.0
12/21/2021 02:55:00,EST,Dual Fuel,3695.0
12/21/2021 02:55:00,EST,Natural Gas,1613.0
12/21/2021 02:55:00,EST,Nuclear,3337.0
12/21/2021 02:55:00,EST,Other Fossil Fuels,3.0
12/21/2021 02:55:00,EST,Other Renewables,242.0
12/21/2021 02:55:00,EST,Wind,926.0
12/21/2021 02:55:00,EST,Hydro,2363.0
12/21/2021 03:00:00,EST,Dual Fuel,3677.0
12/21/2021 03:00:00,EST,Natural Gas,1639.0
12/21/2021 03:00:00,EST,Nuclear,3337.0
12/21/2021 03:00:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:00:00,EST,Other Renewables,239.0
12/21/2021 03:00:00,EST,Wind,970.0
12/21/2021 03:00:00,EST,Hydro,2324.0
12/21/2021 03:05:00,EST,Dual Fuel,3712.0
12/21/2021 03:05:00,EST,Natural Gas,1656.0
12/21/2021 03:05:00,EST,Nuclear,3336.0
12/21/2021 03:05:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:05:00,EST,Other Renewables,243.0
12/21/2021 03:05:00,EST,Wind,986.0
12/21/2021 03:05:00,EST,Hydro,2466.0
12/21/2021 03:10:00,EST,Dual Fuel,3751.0
12/21/2021 03:10:00,EST,Natural Gas,1675.0
12/21/2021 03:10:00,EST,Nuclear,3337.0
12/21/2021 03:10:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:10:00,EST,Other Renewables,241.0
12/21/2021 03:10:00,EST,Wind,931.0
12/21/2021 03:10:00,EST,Hydro,2552.0
12/21/2021 03:15:00,EST,Dual Fuel,3757.0
12/21/2021 03:15:00,EST,Natural Gas,1674.0
12/21/2021 03:15:00,EST,Nuclear,3337.0
12/21/2021 03:15:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:15:00,EST,Other Renewables,243.0
12/21/2021 03:15:00,EST,Wind,852.0
12/21/2021 03:15:00,EST,Hydro,2634.0
12/21/2021 03:20:00,EST,Dual Fuel,3738.0
12/21/2021 03:20:00,EST,Natural Gas,1659.0
12/21/2021 03:20:00,EST,Nuclear,3336.0
12/21/2021 03:20:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:20:00,EST,Other Renewables,249.0
12/21/2021 03:20:00,EST,Wind,912.0
12/21/2021 03:20:00,EST,Hydro,2660.0
12/21/2021 03:25:00,EST,Dual Fuel,3684.0
12/21/2021 03:25:00,EST,Natural Gas,1647.0
12/21/2021 03:25:00,EST,Nuclear,3337.0
12/21/2021 03:25:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:25:00,EST,Other Renewables,251.0
12/21/2021 03:25:00,EST,Wind,986.0
12/21/2021 03:25:00,EST,Hydro,2592.0
12/21/2021 03:30:00,EST,Dual Fuel,3690.0
12/21/2021 03:30:00,EST,Natural Gas,1643.0
12/21/2021 03:30:00,EST,Nuclear,3337.0
12/21/2021 03:30:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:30:00,EST,Other Renewables,246.0
12/21/2021 03:30:00,EST,Wind,995.0
12/21/2021 03:30:00,EST,Hydro,2601.0
12/21/2021 03:35:00,EST,Dual Fuel,3731.0
12/21/2021 03:35:00,EST,Natural Gas,1653.0
12/21/2021 03:35:00,EST,Nuclear,3336.0
12/21/2021 03:35:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:35:00,EST,Other Renewables,240.0
12/21/2021 03:35:00,EST,Wind,820.0
12/21/2021 03:35:00,EST,Hydro,2650.0
12/21/2021 03:40:00,EST,Dual Fuel,3751.0
12/21/2021 03:40:00,EST,Natural Gas,1699.0
12/21/2021 03:40:00,EST,Nuclear,3336.0
12/21/2021 03:40:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:40:00,EST,Other Renewables,243.0
12/21/2021 03:40:00,EST,Wind,871.0
12/21/2021 03:40:00,EST,Hydro,2612.0
12/21/2021 03:45:00,EST,Dual Fuel,3743.0
12/21/2021 03:45:00,EST,Natural Gas,1697.0
12/21/2021 03:45:00,EST,Nuclear,3335.0
12/21/2021 03:45:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:45:00,EST,Other Renewables,242.0
12/21/2021 03:45:00,EST,Wind,859.0
12/21/2021 03:45:00,EST,Hydro,2621.0
12/21/2021 03:50:00,EST,Dual Fuel,3747.0
12/21/2021 03:50:00,EST,Natural Gas,1704.0
12/21/2021 03:50:00,EST,Nuclear,3337.0
12/21/2021 03:50:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:50:00,EST,Other Renewables,240.0
12/21/2021 03:50:00,EST,Wind,841.0
12/21/2021 03:50:00,EST,Hydro,2685.0
12/21/2021 03:55:00,EST,Dual Fuel,3756.0
12/21/2021 03:55:00,EST,Natural Gas,1724.0
12/21/2021 03:55:00,EST,Nuclear,3337.0
12/21/2021 03:55:00,EST,Other Fossil Fuels,3.0
12/21/2021 03:55:00,EST,Other Renewables,239.0
12/21/2021 03:55:00,EST,Wind,738.0
12/21/2021 03:55:00,EST,Hydro,2691.0
12/21/2021 04:00:00,EST,Dual Fuel,3772.0
12/21/2021 04:00:00,EST,Natural Gas,1727.0
12/21/2021 04:00:00,EST,Nuclear,3335.0
12/21/2021 04:00:00,EST,Other Fossil Fuels,3.0
12/21/2021 04:00:00,EST,Other Renewables,239.0
12/21/2021 04:00:00,EST,Wind,706.0
12/21/2021 04:00:00,EST,Hydro,2727.0
12/21/2021 04:05:00,EST,Dual Fuel,3762.0
12/21/2021 04:05:00,EST,Natural Gas,1712.0
12/21/2021 04:05:00,EST,Nuclear,3338.0
12/21/2021 04:05:00,EST,Other Fossil Fuels,3.0
12/21/2021 04:05:00,EST,Other Renewables,235.0
12/21/2021 04:05:00,EST,Wind,672.0
12/21/2021 04:05:00,EST,Hydro,2581.0
12/21/2021 04:10:00,EST,Dual Fuel,3729.0
12/21/2021 04:10:00,EST,Natural Gas,1712.0
12/21/2021 04:10:00,EST,Nuclear,3338.0
12/21/2021 04:10:00,EST,Other Fossil Fuels,3.0
12/21/2021 04:10:00,EST,Other Renewables,239.0
12/21/2021 04:10:00,EST,Wind,613.0
12/21/2021 04:10:00,EST,Hydro,2436.0
12/21/2021 04:15:00,EST,Dual Fuel,3727.0
12/21/2021 04:15:00,EST,Natural Gas,1727.0
12/21/2021 04:15:00,EST,Nuclear,3336.0
12/21/2021 04:15:00,EST,Other Fossil Fuels,3.0
12/21/2021 04:15:00,EST,Other Renewables,243.0
12/21/2021 04:15:00,EST,Wind,654.0
12/21/2021 04:15:00,EST,Hydro,2334.0
12/21/2021 04:20:00,EST,Dual Fuel,3709.0
12/21/2021 04:20:00,EST,Natural Gas,1740.0
12/21/2021 04:20:00,EST,Nuclear,3336.0
12/21/2021 04:20:00,EST,Other Fossil Fuels,3.0
12/21/2021 04:20:00,EST,Other Renewables,242.0
12/21/2021 04:20:00,EST,Wind,802.0
12/21/2021 04:20:00,EST,Hydro,2146.0
12/21/2021 04:25:00,EST,Dual Fuel,3640.0
12/21/2021 04:25:00,EST,Natural Gas,1765.0
12/21/2021 04:25:00,EST,Nuclear,3337.0
12/21/2021 04:25:00,EST,Other Fossil Fuels,3.0
12/21/2021 04:25:00,EST,Other Renewables,240.0
12/21/2021 04:25:00,EST,Wind,845.0
12/21/2021 04:25:00,EST,Hydro,2079.0
12/21/2021 04:30:00,EST,Dual Fuel,3582.0
12/21/2021 04:30:00,EST,Natural Gas,1833.0
12/21/2021 04:30:00,EST,Nuclear,3336.0
12/21/2021 04:30:00,EST,Other Fossil Fuels,3.0
12/21/2021 04:30:00,EST,Other Renewables,243.0
12/21/2021 04:30:00,EST,Wind,911.0
12/21/2021 04:30:00,EST,Hydro,1973.0
12/21/2021 04:35:00,EST,Dual Fuel,3497.0
12/21/2021 04:35:00,EST,Natural Gas,1853.0
12/21/2021 04:35:00,EST,Nuclear,3335.0
12/21/2021 04:35:00,EST,Other Fossil Fuels,3.0
12/21/2021 04:35:00,EST,Other Renewables,244.0
12/21/2021 04:35:00,EST,Wind,932.0
12/21/2021 04:35:00,EST,Hydro,2022.0
12/21/2021 04:40:00,EST,Dual Fuel,3422.0
12/21/2021 04:40:00,EST,Natural Gas,1883.0
12/21/2021 04:40:00,EST,Nuclear,3334.0
12/21/2021 04:40:00,EST,Other Fossil Fuels,3.0
12/21/2021 04:40:00,EST,Other Renewables,239.0
12/21/2021 04:40:00,EST,Wind,930.0
