Time Stamp,Time Zone,Fuel Category,Gen MW
12/22/2021 00:05:00,EST,Dual Fuel,4540.0
12/22/2021 00:05:00,EST,Natural Gas,2303.0
12/22/2021 00:05:00,EST,Nuclear,3340.0
12/22/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/22/2021 00:05:00,EST,Other Renewables,243.0
12/22/2021 00:05:00,EST,Wind,712.0
12/22/2021 00:05:00,EST,Hydro,2174.0
12/22/2021 00:10:00,EST,Dual Fuel,4567.0
12/22/2021 00:10:00,EST,Natural Gas,2117.0
12/22/2021 00:10:00,EST,Nuclear,3339.0
12/22/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/22/2021 00:10:00,EST,Other Renewables,243.0
12/22/2021 00:10:00,EST,Wind,752.0
12/22/2021 00:10:00,EST,Hydro,2076.0
12/22/2021 00:15:00,EST,Dual Fuel,4561.0
12/22/2021 00:15:00,EST,Natural Gas,2020.0
12/22/2021 00:15:00,EST,Nuclear,3339.0
12/22/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/22/2021 00:15:00,EST,Other Renewables,245.0
12/22/2021 00:15:00,EST,Wind,775.0
12/22/2021 00:15:00,EST,Hydro,1871.0
12/22/2021 00:30:00,EST,Dual Fuel,4615.0
12/22/2021 00:30:00,EST,Natural Gas,2007.0
12/22/2021 00:30:00,EST,Nuclear,3340.0
12/22/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/22/2021 00:30:00,EST,Other Renewables,243.0
12/22/2021 00:30:00,EST,Wind,767.0
12/22/2021 00:30:00,EST,Hydro,1667.0
12/22/2021 00:35:00,EST,Dual Fuel,4489.0
12/22/2021 00:35:00,EST,Natural Gas,1993.0
12/22/2021 00:35:00,EST,Nuclear,3339.0
12/22/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/22/2021 00:35:00,EST,Other Renewables,241.0
12/22/2021 00:35:00,EST,Wind,825.0
12/22/2021 00:35:00,EST,Hydro,1683.0
12/22/2021 00:40:00,EST,Dual Fuel,4234.0
12/22/2021 00:40:00,EST,Natural Gas,1946.0
12/22/2021 00:40:00,EST,Nuclear,3338.0
12/22/2021 00:40:00,EST,Other Fossil Fuels,3.0
