Time Stamp,Time Zone,Fuel Category,Gen MW
12/05/2021 00:05:00,EST,Dual Fuel,3274.0
12/05/2021 00:05:00,EST,Natural Gas,2346.0
12/05/2021 00:05:00,EST,Nuclear,3339.0
12/05/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:05:00,EST,Other Renewables,212.0
12/05/2021 00:05:00,EST,Wind,527.0
12/05/2021 00:05:00,EST,Hydro,3116.0
12/05/2021 00:10:00,EST,Dual Fuel,3379.0
12/05/2021 00:10:00,EST,Natural Gas,2257.0
12/05/2021 00:10:00,EST,Nuclear,3338.0
12/05/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:10:00,EST,Other Renewables,212.0
12/05/2021 00:10:00,EST,Wind,532.0
12/05/2021 00:10:00,EST,Hydro,3133.0
12/05/2021 00:15:00,EST,Dual Fuel,3433.0
12/05/2021 00:15:00,EST,Natural Gas,2205.0
12/05/2021 00:15:00,EST,Nuclear,3338.0
12/05/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:15:00,EST,Other Renewables,211.0
12/05/2021 00:15:00,EST,Wind,543.0
12/05/2021 00:15:00,EST,Hydro,3087.0
12/05/2021 00:20:00,EST,Dual Fuel,3429.0
12/05/2021 00:20:00,EST,Natural Gas,2172.0
12/05/2021 00:20:00,EST,Nuclear,3339.0
12/05/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:20:00,EST,Other Renewables,211.0
12/05/2021 00:20:00,EST,Wind,526.0
12/05/2021 00:20:00,EST,Hydro,3005.0
12/05/2021 00:25:00,EST,Dual Fuel,3415.0
12/05/2021 00:25:00,EST,Natural Gas,2171.0
12/05/2021 00:25:00,EST,Nuclear,3339.0
12/05/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:25:00,EST,Other Renewables,211.0
12/05/2021 00:25:00,EST,Wind,499.0
12/05/2021 00:25:00,EST,Hydro,2942.0
12/05/2021 00:30:00,EST,Dual Fuel,3354.0
12/05/2021 00:30:00,EST,Natural Gas,2225.0
12/05/2021 00:30:00,EST,Nuclear,3340.0
12/05/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:30:00,EST,Other Renewables,210.0
12/05/2021 00:30:00,EST,Wind,486.0
12/05/2021 00:30:00,EST,Hydro,2835.0
12/05/2021 00:35:00,EST,Dual Fuel,3234.0
12/05/2021 00:35:00,EST,Natural Gas,2302.0
12/05/2021 00:35:00,EST,Nuclear,3339.0
12/05/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:35:00,EST,Other Renewables,213.0
12/05/2021 00:35:00,EST,Wind,477.0
12/05/2021 00:35:00,EST,Hydro,2818.0
12/05/2021 00:40:00,EST,Dual Fuel,3139.0
12/05/2021 00:40:00,EST,Natural Gas,2359.0
12/05/2021 00:40:00,EST,Nuclear,3337.0
12/05/2021 00:40:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:40:00,EST,Other Renewables,212.0
12/05/2021 00:40:00,EST,Wind,473.0
12/05/2021 00:40:00,EST,Hydro,2830.0
12/05/2021 00:45:00,EST,Dual Fuel,3124.0
12/05/2021 00:45:00,EST,Natural Gas,2383.0
12/05/2021 00:45:00,EST,Nuclear,3338.0
12/05/2021 00:45:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:45:00,EST,Other Renewables,213.0
12/05/2021 00:45:00,EST,Wind,476.0
12/05/2021 00:45:00,EST,Hydro,2854.0
12/05/2021 00:50:00,EST,Dual Fuel,3184.0
12/05/2021 00:50:00,EST,Natural Gas,2385.0
12/05/2021 00:50:00,EST,Nuclear,3338.0
12/05/2021 00:50:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:50:00,EST,Other Renewables,211.0
12/05/2021 00:50:00,EST,Wind,485.0
12/05/2021 00:50:00,EST,Hydro,2831.0
12/05/2021 00:55:00,EST,Dual Fuel,3208.0
12/05/2021 00:55:00,EST,Natural Gas,2387.0
12/05/2021 00:55:00,EST,Nuclear,3339.0
12/05/2021 00:55:00,EST,Other Fossil Fuels,3.0
12/05/2021 00:55:00,EST,Other Renewables,213.0
12/05/2021 00:55:00,EST,Wind,479.0
12/05/2021 00:55:00,EST,Hydro,2811.0
12/05/2021 01:00:00,EST,Dual Fuel,3162.0
12/05/2021 01:00:00,EST,Natural Gas,2387.0
12/05/2021 01:00:00,EST,Nuclear,3340.0
12/05/2021 01:00:00,EST,Other Fossil Fuels,3.0
12/05/2021 01:00:00,EST,Other Renewables,212.0
12/05/2021 01:00:00,EST,Wind,461.0
12/05/2021 01:00:00,EST,Hydro,2814.0
12/05/2021 01:05:00,EST,Dual Fuel,3108.0
12/05/2021 01:05:00,EST,Natural Gas,2387.0
12/05/2021 01:05:00,EST,Nuclear,3340.0
12/05/2021 01:05:00,EST,Other Fossil Fuels,3.0
12/05/2021 01:05:00,EST,Other Renewables,209.0
12/05/2021 01:05:00,EST,Wind,465.0
12/05/2021 01:05:00,EST,Hydro,2805.0
12/05/2021 01:10:00,EST,Dual Fuel,3084.0
12/05/2021 01:10:00,EST,Natural Gas,2384.0
12/05/2021 01:10:00,EST,Nuclear,3338.0
12/05/2021 01:10:00,EST,Other Fossil Fuels,3.0
12/05/2021 01:10:00,EST,Other Renewables,214.0
12/05/2021 01:10:00,EST,Wind,471.0
12/05/2021 01:10:00,EST,Hydro,2800.0
12/05/2021 01:15:00,EST,Dual Fuel,3034.0
12/05/2021 01:15:00,EST,Natural Gas,2385.0
12/05/2021 01:15:00,EST,Nuclear,3339.0
