Time Stamp,Time Zone,Fuel Category,Gen MW
12/24/2021 00:05:00,EST,Dual Fuel,4110.0
12/24/2021 00:05:00,EST,Natural Gas,1973.0
12/24/2021 00:05:00,EST,Nuclear,3338.0
12/24/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:05:00,EST,Other Renewables,263.0
12/24/2021 00:05:00,EST,Wind,375.0
12/24/2021 00:05:00,EST,Hydro,3735.0
12/24/2021 00:10:00,EST,Dual Fuel,4090.0
12/24/2021 00:10:00,EST,Natural Gas,1894.0
12/24/2021 00:10:00,EST,Nuclear,3339.0
12/24/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:10:00,EST,Other Renewables,261.0
12/24/2021 00:10:00,EST,Wind,369.0
12/24/2021 00:10:00,EST,Hydro,3785.0
12/24/2021 00:15:00,EST,Dual Fuel,4105.0
12/24/2021 00:15:00,EST,Natural Gas,1866.0
12/24/2021 00:15:00,EST,Nuclear,3340.0
12/24/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:15:00,EST,Other Renewables,261.0
12/24/2021 00:15:00,EST,Wind,367.0
12/24/2021 00:15:00,EST,Hydro,3689.0
12/24/2021 00:20:00,EST,Dual Fuel,4070.0
12/24/2021 00:20:00,EST,Natural Gas,1854.0
12/24/2021 00:20:00,EST,Nuclear,3339.0
12/24/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:20:00,EST,Other Renewables,256.0
12/24/2021 00:20:00,EST,Wind,393.0
12/24/2021 00:20:00,EST,Hydro,3697.0
12/24/2021 00:25:00,EST,Dual Fuel,4146.0
12/24/2021 00:25:00,EST,Natural Gas,1825.0
12/24/2021 00:25:00,EST,Nuclear,3339.0
12/24/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:25:00,EST,Other Renewables,256.0
12/24/2021 00:25:00,EST,Wind,405.0
12/24/2021 00:25:00,EST,Hydro,3637.0
12/24/2021 00:30:00,EST,Dual Fuel,4083.0
12/24/2021 00:30:00,EST,Natural Gas,1813.0
12/24/2021 00:30:00,EST,Nuclear,3340.0
12/24/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:30:00,EST,Other Renewables,257.0
12/24/2021 00:30:00,EST,Wind,401.0
12/24/2021 00:30:00,EST,Hydro,3620.0
12/24/2021 00:35:00,EST,Dual Fuel,4097.0
12/24/2021 00:35:00,EST,Natural Gas,1806.0
12/24/2021 00:35:00,EST,Nuclear,3342.0
12/24/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:35:00,EST,Other Renewables,259.0
12/24/2021 00:35:00,EST,Wind,407.0
12/24/2021 00:35:00,EST,Hydro,3560.0
12/24/2021 00:40:00,EST,Dual Fuel,4046.0
12/24/2021 00:40:00,EST,Natural Gas,1813.0
12/24/2021 00:40:00,EST,Nuclear,3338.0
12/24/2021 00:40:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:40:00,EST,Other Renewables,260.0
12/24/2021 00:40:00,EST,Wind,418.0
12/24/2021 00:40:00,EST,Hydro,3582.0
12/24/2021 00:45:00,EST,Dual Fuel,3996.0
12/24/2021 00:45:00,EST,Natural Gas,1807.0
12/24/2021 00:45:00,EST,Nuclear,3340.0
12/24/2021 00:45:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:45:00,EST,Other Renewables,261.0
12/24/2021 00:45:00,EST,Wind,436.0
12/24/2021 00:45:00,EST,Hydro,3532.0
12/24/2021 00:50:00,EST,Dual Fuel,3952.0
12/24/2021 00:50:00,EST,Natural Gas,1796.0
12/24/2021 00:50:00,EST,Nuclear,3338.0
12/24/2021 00:50:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:50:00,EST,Other Renewables,257.0
12/24/2021 00:50:00,EST,Wind,438.0
12/24/2021 00:50:00,EST,Hydro,3540.0
12/24/2021 00:55:00,EST,Dual Fuel,3911.0
12/24/2021 00:55:00,EST,Natural Gas,1794.0
12/24/2021 00:55:00,EST,Nuclear,3339.0
12/24/2021 00:55:00,EST,Other Fossil Fuels,3.0
12/24/2021 00:55:00,EST,Other Renewables,257.0
12/24/2021 00:55:00,EST,Wind,437.0
12/24/2021 00:55:00,EST,Hydro,3505.0
12/24/2021 01:00:00,EST,Dual Fuel,3858.0
12/24/2021 01:00:00,EST,Natural Gas,1788.0
12/24/2021 01:00:00,EST,Nuclear,3340.0
12/24/2021 01:00:00,EST,Other Fossil Fuels,3.0
12/24/2021 01:00:00,EST,Other Renewables,257.0
12/24/2021 01:00:00,EST,Wind,437.0
12/24/2021 01:00:00,EST,Hydro,3540.0
12/24/2021 01:05:00,EST,Dual Fuel,3806.0
12/24/2021 01:05:00,EST,Natural Gas,1755.0
12/24/2021 01:05:00,EST,Nuclear,3341.0
12/24/2021 01:05:00,EST,Other Fossil Fuels,3.0
12/24/2021 01:05:00,EST,Other Renewables,251.0
12/24/2021 01:05:00,EST,Wind,429.0
12/24/2021 01:05:00,EST,Hydro,3545.0
12/24/2021 01:10:00,EST,Dual Fuel,3742.0
12/24/2021 01:10:00,EST,Natural Gas,1724.0
12/24/2021 01:10:00,EST,Nuclear,3340.0
12/24/2021 01:10:00,EST,Other Fossil Fuels,3.0
12/24/2021 01:10:00,EST,Other Renewables,256.0
12/24/2021 01:10:00,EST,Wind,422.0
12/24/2021 01:10:00,EST,Hydro,3532.0
12/24/2021 01:15:00,EST,Dual Fuel,3712.0
12/24/2021 01:15:00,EST,Natural Gas,1715.0
12/24/2021 01:15:00,EST,Nuclear,3339.0
12/24/2021 01:15:00,EST,Other Fossil Fuels,3.0
12/24/2021 01:15:00,EST,Other Renewables,261.0
12/24/2021 01:15:00,EST,Wind,424.0
