Time Stamp,Time Zone,Fuel Category,Gen MW
12/09/2021 00:05:00,EST,Dual Fuel,3454.0
12/09/2021 00:05:00,EST,Natural Gas,3263.0
12/09/2021 00:05:00,EST,Nuclear,3335.0
12/09/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:05:00,EST,Other Renewables,228.0
12/09/2021 00:05:00,EST,Wind,354.0
12/09/2021 00:05:00,EST,Hydro,2933.0
12/09/2021 00:10:00,EST,Dual Fuel,3433.0
12/09/2021 00:10:00,EST,Natural Gas,3207.0
12/09/2021 00:10:00,EST,Nuclear,3336.0
12/09/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:10:00,EST,Other Renewables,228.0
12/09/2021 00:10:00,EST,Wind,347.0
12/09/2021 00:10:00,EST,Hydro,2910.0
12/09/2021 00:15:00,EST,Dual Fuel,3425.0
12/09/2021 00:15:00,EST,Natural Gas,3173.0
12/09/2021 00:15:00,EST,Nuclear,3335.0
12/09/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:15:00,EST,Other Renewables,229.0
12/09/2021 00:15:00,EST,Wind,348.0
12/09/2021 00:15:00,EST,Hydro,2904.0
12/09/2021 00:20:00,EST,Dual Fuel,3372.0
12/09/2021 00:20:00,EST,Natural Gas,3152.0
12/09/2021 00:20:00,EST,Nuclear,3335.0
12/09/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:20:00,EST,Other Renewables,233.0
12/09/2021 00:20:00,EST,Wind,356.0
12/09/2021 00:20:00,EST,Hydro,2949.0
12/09/2021 00:25:00,EST,Dual Fuel,3384.0
12/09/2021 00:25:00,EST,Natural Gas,3152.0
12/09/2021 00:25:00,EST,Nuclear,3335.0
12/09/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:25:00,EST,Other Renewables,230.0
12/09/2021 00:25:00,EST,Wind,352.0
12/09/2021 00:25:00,EST,Hydro,2900.0
12/09/2021 00:30:00,EST,Dual Fuel,3339.0
12/09/2021 00:30:00,EST,Natural Gas,3140.0
12/09/2021 00:30:00,EST,Nuclear,3336.0
12/09/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:30:00,EST,Other Renewables,231.0
12/09/2021 00:30:00,EST,Wind,338.0
12/09/2021 00:30:00,EST,Hydro,2915.0
12/09/2021 00:35:00,EST,Dual Fuel,3298.0
12/09/2021 00:35:00,EST,Natural Gas,3131.0
12/09/2021 00:35:00,EST,Nuclear,3337.0
12/09/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:35:00,EST,Other Renewables,233.0
12/09/2021 00:35:00,EST,Wind,333.0
12/09/2021 00:35:00,EST,Hydro,2947.0
12/09/2021 00:40:00,EST,Dual Fuel,3281.0
12/09/2021 00:40:00,EST,Natural Gas,3128.0
12/09/2021 00:40:00,EST,Nuclear,3335.0
12/09/2021 00:40:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:40:00,EST,Other Renewables,229.0
12/09/2021 00:40:00,EST,Wind,329.0
12/09/2021 00:40:00,EST,Hydro,2893.0
12/09/2021 00:45:00,EST,Dual Fuel,3279.0
12/09/2021 00:45:00,EST,Natural Gas,3127.0
12/09/2021 00:45:00,EST,Nuclear,3336.0
12/09/2021 00:45:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:45:00,EST,Other Renewables,229.0
12/09/2021 00:45:00,EST,Wind,331.0
12/09/2021 00:45:00,EST,Hydro,2871.0
12/09/2021 00:50:00,EST,Dual Fuel,3270.0
12/09/2021 00:50:00,EST,Natural Gas,3108.0
12/09/2021 00:50:00,EST,Nuclear,3334.0
12/09/2021 00:50:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:50:00,EST,Other Renewables,227.0
12/09/2021 00:50:00,EST,Wind,336.0
12/09/2021 00:50:00,EST,Hydro,2865.0
12/09/2021 00:55:00,EST,Dual Fuel,3267.0
12/09/2021 00:55:00,EST,Natural Gas,3102.0
12/09/2021 00:55:00,EST,Nuclear,3335.0
12/09/2021 00:55:00,EST,Other Fossil Fuels,3.0
12/09/2021 00:55:00,EST,Other Renewables,231.0
12/09/2021 00:55:00,EST,Wind,339.0
12/09/2021 00:55:00,EST,Hydro,2812.0
12/09/2021 01:00:00,EST,Dual Fuel,3231.0
