Time Stamp,Time Zone,Fuel Category,Gen MW
12/03/2021 00:05:00,EST,Dual Fuel,1919.0
12/03/2021 00:05:00,EST,Natural Gas,2874.0
12/03/2021 00:05:00,EST,Nuclear,3337.0
12/03/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:05:00,EST,Other Renewables,205.0
12/03/2021 00:05:00,EST,Wind,1633.0
12/03/2021 00:05:00,EST,Hydro,3150.0
12/03/2021 00:10:00,EST,Dual Fuel,1940.0
12/03/2021 00:10:00,EST,Natural Gas,2842.0
12/03/2021 00:10:00,EST,Nuclear,3337.0
12/03/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:10:00,EST,Other Renewables,205.0
12/03/2021 00:10:00,EST,Wind,1637.0
12/03/2021 00:10:00,EST,Hydro,3119.0
12/03/2021 00:15:00,EST,Dual Fuel,1966.0
12/03/2021 00:15:00,EST,Natural Gas,2821.0
12/03/2021 00:15:00,EST,Nuclear,3336.0
12/03/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:15:00,EST,Other Renewables,207.0
12/03/2021 00:15:00,EST,Wind,1615.0
12/03/2021 00:15:00,EST,Hydro,3070.0
12/03/2021 00:20:00,EST,Dual Fuel,1953.0
12/03/2021 00:20:00,EST,Natural Gas,2766.0
12/03/2021 00:20:00,EST,Nuclear,3336.0
12/03/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:20:00,EST,Other Renewables,208.0
12/03/2021 00:20:00,EST,Wind,1632.0
12/03/2021 00:20:00,EST,Hydro,3050.0
12/03/2021 00:25:00,EST,Dual Fuel,1900.0
12/03/2021 00:25:00,EST,Natural Gas,2658.0
12/03/2021 00:25:00,EST,Nuclear,3337.0
12/03/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:25:00,EST,Other Renewables,207.0
12/03/2021 00:25:00,EST,Wind,1641.0
12/03/2021 00:25:00,EST,Hydro,3056.0
12/03/2021 00:30:00,EST,Dual Fuel,1909.0
12/03/2021 00:30:00,EST,Natural Gas,2647.0
12/03/2021 00:30:00,EST,Nuclear,3336.0
12/03/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:30:00,EST,Other Renewables,206.0
12/03/2021 00:30:00,EST,Wind,1630.0
12/03/2021 00:30:00,EST,Hydro,3080.0
12/03/2021 00:35:00,EST,Dual Fuel,1939.0
12/03/2021 00:35:00,EST,Natural Gas,2665.0
12/03/2021 00:35:00,EST,Nuclear,3336.0
12/03/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:35:00,EST,Other Renewables,202.0
12/03/2021 00:35:00,EST,Wind,1621.0
12/03/2021 00:35:00,EST,Hydro,3070.0
12/03/2021 00:40:00,EST,Dual Fuel,1880.0
12/03/2021 00:40:00,EST,Natural Gas,2662.0
12/03/2021 00:40:00,EST,Nuclear,3337.0
12/03/2021 00:40:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:40:00,EST,Other Renewables,207.0
12/03/2021 00:40:00,EST,Wind,1620.0
12/03/2021 00:40:00,EST,Hydro,3074.0
12/03/2021 00:45:00,EST,Dual Fuel,1854.0
12/03/2021 00:45:00,EST,Natural Gas,2653.0
12/03/2021 00:45:00,EST,Nuclear,3337.0
12/03/2021 00:45:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:45:00,EST,Other Renewables,208.0
12/03/2021 00:45:00,EST,Wind,1607.0
12/03/2021 00:45:00,EST,Hydro,3098.0
12/03/2021 00:50:00,EST,Dual Fuel,1840.0
12/03/2021 00:50:00,EST,Natural Gas,2649.0
12/03/2021 00:50:00,EST,Nuclear,3337.0
12/03/2021 00:50:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:50:00,EST,Other Renewables,209.0
12/03/2021 00:50:00,EST,Wind,1593.0
12/03/2021 00:50:00,EST,Hydro,3113.0
12/03/2021 00:55:00,EST,Dual Fuel,1841.0
12/03/2021 00:55:00,EST,Natural Gas,2659.0
12/03/2021 00:55:00,EST,Nuclear,3336.0
12/03/2021 00:55:00,EST,Other Fossil Fuels,3.0
12/03/2021 00:55:00,EST,Other Renewables,205.0
12/03/2021 00:55:00,EST,Wind,1588.0
12/03/2021 00:55:00,EST,Hydro,3099.0
12/03/2021 01:00:00,EST,Dual Fuel,1865.0
12/03/2021 01:00:00,EST,Natural Gas,2659.0
12/03/2021 01:00:00,EST,Nuclear,3336.0
12/03/2021 01:00:00,EST,Other Fossil Fuels,3.0
12/03/2021 01:00:00,EST,Other Renewables,205.0
12/03/2021 01:00:00,EST,Wind,1583.0
12/03/2021 01:00:00,EST,Hydro,3032.0
12/03/2021 01:05:00,EST,Dual Fuel,1912.0
12/03/2021 01:05:00,EST,Natural Gas,2659.0
12/03/2021 01:05:00,EST,Nuclear,3337.0
12/03/2021 01:05:00,EST,Other Fossil Fuels,3.0
12/03/2021 01:05:00,EST,Other Renewables,201.0
12/03/2021 01:05:00,EST,Wind,1580.0
12/03/2021 01:05:00,EST,Hydro,2962.0
12/03/2021 01:10:00,EST,Dual Fuel,1933.0
12/03/2021 01:10:00,EST,Natural Gas,2659.0
12/03/2021 01:10:00,EST,Nuclear,3337.0
12/03/2021 01:10:00,EST,Other Fossil Fuels,3.0
