Time Stamp,Time Zone,Fuel Category,Gen MW
12/15/2021 00:05:00,EST,Dual Fuel,2698.0
12/15/2021 00:05:00,EST,Natural Gas,1968.0
12/15/2021 00:05:00,EST,Nuclear,3338.0
12/15/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:05:00,EST,Other Renewables,268.0
12/15/2021 00:05:00,EST,Wind,585.0
12/15/2021 00:05:00,EST,Hydro,3425.0
12/15/2021 00:10:00,EST,Dual Fuel,2706.0
12/15/2021 00:10:00,EST,Natural Gas,1915.0
12/15/2021 00:10:00,EST,Nuclear,3339.0
12/15/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:10:00,EST,Other Renewables,271.0
12/15/2021 00:10:00,EST,Wind,583.0
12/15/2021 00:10:00,EST,Hydro,3411.0
12/15/2021 00:15:00,EST,Dual Fuel,2704.0
12/15/2021 00:15:00,EST,Natural Gas,1901.0
12/15/2021 00:15:00,EST,Nuclear,3338.0
12/15/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:15:00,EST,Other Renewables,267.0
12/15/2021 00:15:00,EST,Wind,589.0
12/15/2021 00:15:00,EST,Hydro,3379.0
12/15/2021 00:20:00,EST,Dual Fuel,2678.0
12/15/2021 00:20:00,EST,Natural Gas,1878.0
12/15/2021 00:20:00,EST,Nuclear,3340.0
12/15/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:20:00,EST,Other Renewables,266.0
12/15/2021 00:20:00,EST,Wind,609.0
12/15/2021 00:20:00,EST,Hydro,3363.0
12/15/2021 00:25:00,EST,Dual Fuel,2638.0
12/15/2021 00:25:00,EST,Natural Gas,1867.0
12/15/2021 00:25:00,EST,Nuclear,3339.0
12/15/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:25:00,EST,Other Renewables,258.0
12/15/2021 00:25:00,EST,Wind,621.0
12/15/2021 00:25:00,EST,Hydro,3336.0
12/15/2021 00:30:00,EST,Dual Fuel,2607.0
12/15/2021 00:30:00,EST,Natural Gas,1825.0
12/15/2021 00:30:00,EST,Nuclear,3338.0
12/15/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:30:00,EST,Other Renewables,255.0
12/15/2021 00:30:00,EST,Wind,629.0
12/15/2021 00:30:00,EST,Hydro,3325.0
12/15/2021 00:35:00,EST,Dual Fuel,2577.0
12/15/2021 00:35:00,EST,Natural Gas,1819.0
12/15/2021 00:35:00,EST,Nuclear,3339.0
12/15/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:35:00,EST,Other Renewables,258.0
12/15/2021 00:35:00,EST,Wind,637.0
12/15/2021 00:35:00,EST,Hydro,3304.0
12/15/2021 00:40:00,EST,Dual Fuel,2552.0
12/15/2021 00:40:00,EST,Natural Gas,1813.0
12/15/2021 00:40:00,EST,Nuclear,3338.0
12/15/2021 00:40:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:40:00,EST,Other Renewables,264.0
12/15/2021 00:40:00,EST,Wind,640.0
12/15/2021 00:40:00,EST,Hydro,3294.0
12/15/2021 00:45:00,EST,Dual Fuel,2513.0
12/15/2021 00:45:00,EST,Natural Gas,1816.0
12/15/2021 00:45:00,EST,Nuclear,3337.0
12/15/2021 00:45:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:45:00,EST,Other Renewables,265.0
12/15/2021 00:45:00,EST,Wind,647.0
12/15/2021 00:45:00,EST,Hydro,3307.0
12/15/2021 00:50:00,EST,Dual Fuel,2495.0
12/15/2021 00:50:00,EST,Natural Gas,1810.0
12/15/2021 00:50:00,EST,Nuclear,3337.0
12/15/2021 00:50:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:50:00,EST,Other Renewables,262.0
12/15/2021 00:50:00,EST,Wind,651.0
12/15/2021 00:50:00,EST,Hydro,3256.0
12/15/2021 00:55:00,EST,Dual Fuel,2502.0
12/15/2021 00:55:00,EST,Natural Gas,1790.0
12/15/2021 00:55:00,EST,Nuclear,3337.0
12/15/2021 00:55:00,EST,Other Fossil Fuels,3.0
12/15/2021 00:55:00,EST,Other Renewables,263.0
12/15/2021 00:55:00,EST,Wind,650.0
12/15/2021 00:55:00,EST,Hydro,3214.0
12/15/2021 01:00:00,EST,Dual Fuel,2526.0
12/15/2021 01:00:00,EST,Natural Gas,1746.0
12/15/2021 01:00:00,EST,Nuclear,3338.0
12/15/2021 01:00:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:00:00,EST,Other Renewables,265.0
12/15/2021 01:00:00,EST,Wind,646.0
12/15/2021 01:00:00,EST,Hydro,3189.0
12/15/2021 01:05:00,EST,Dual Fuel,2642.0
12/15/2021 01:05:00,EST,Natural Gas,1709.0
12/15/2021 01:05:00,EST,Nuclear,3337.0
12/15/2021 01:05:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:05:00,EST,Other Renewables,263.0
12/15/2021 01:05:00,EST,Wind,647.0
12/15/2021 01:05:00,EST,Hydro,3176.0
12/15/2021 01:10:00,EST,Dual Fuel,2689.0
12/15/2021 01:10:00,EST,Natural Gas,1708.0
12/15/2021 01:10:00,EST,Nuclear,3338.0
12/15/2021 01:10:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:10:00,EST,Other Renewables,264.0
12/15/2021 01:10:00,EST,Wind,638.0
12/15/2021 01:10:00,EST,Hydro,3170.0
12/15/2021 01:15:00,EST,Dual Fuel,2681.0
12/15/2021 01:15:00,EST,Natural Gas,1709.0
12/15/2021 01:15:00,EST,Nuclear,3336.0
12/15/2021 01:15:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:15:00,EST,Other Renewables,264.0
12/15/2021 01:15:00,EST,Wind,646.0
12/15/2021 01:15:00,EST,Hydro,3130.0
12/15/2021 01:20:00,EST,Dual Fuel,2645.0
12/15/2021 01:20:00,EST,Natural Gas,1708.0
12/15/2021 01:20:00,EST,Nuclear,3336.0
12/15/2021 01:20:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:20:00,EST,Other Renewables,265.0
12/15/2021 01:20:00,EST,Wind,654.0
12/15/2021 01:20:00,EST,Hydro,3080.0
12/15/2021 01:25:00,EST,Dual Fuel,2621.0
12/15/2021 01:25:00,EST,Natural Gas,1707.0
12/15/2021 01:25:00,EST,Nuclear,3338.0
12/15/2021 01:25:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:25:00,EST,Other Renewables,264.0
12/15/2021 01:25:00,EST,Wind,653.0
12/15/2021 01:25:00,EST,Hydro,3031.0
12/15/2021 01:30:00,EST,Dual Fuel,2603.0
12/15/2021 01:30:00,EST,Natural Gas,1708.0
12/15/2021 01:30:00,EST,Nuclear,3338.0
12/15/2021 01:30:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:30:00,EST,Other Renewables,263.0
12/15/2021 01:30:00,EST,Wind,658.0
12/15/2021 01:30:00,EST,Hydro,3033.0
12/15/2021 01:35:00,EST,Dual Fuel,2588.0
12/15/2021 01:35:00,EST,Natural Gas,1710.0
12/15/2021 01:35:00,EST,Nuclear,3338.0
12/15/2021 01:35:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:35:00,EST,Other Renewables,261.0
12/15/2021 01:35:00,EST,Wind,665.0
12/15/2021 01:35:00,EST,Hydro,3037.0
12/15/2021 01:40:00,EST,Dual Fuel,2543.0
12/15/2021 01:40:00,EST,Natural Gas,1714.0
12/15/2021 01:40:00,EST,Nuclear,3339.0
12/15/2021 01:40:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:40:00,EST,Other Renewables,261.0
12/15/2021 01:40:00,EST,Wind,665.0
12/15/2021 01:40:00,EST,Hydro,3013.0
12/15/2021 01:45:00,EST,Dual Fuel,2497.0
12/15/2021 01:45:00,EST,Natural Gas,1719.0
12/15/2021 01:45:00,EST,Nuclear,3338.0
12/15/2021 01:45:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:45:00,EST,Other Renewables,261.0
12/15/2021 01:45:00,EST,Wind,673.0
12/15/2021 01:45:00,EST,Hydro,3005.0
12/15/2021 01:50:00,EST,Dual Fuel,2467.0
12/15/2021 01:50:00,EST,Natural Gas,1720.0
12/15/2021 01:50:00,EST,Nuclear,3338.0
12/15/2021 01:50:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:50:00,EST,Other Renewables,259.0
12/15/2021 01:50:00,EST,Wind,686.0
12/15/2021 01:50:00,EST,Hydro,3002.0
12/15/2021 01:55:00,EST,Dual Fuel,2429.0
12/15/2021 01:55:00,EST,Natural Gas,1722.0
12/15/2021 01:55:00,EST,Nuclear,3338.0
12/15/2021 01:55:00,EST,Other Fossil Fuels,3.0
12/15/2021 01:55:00,EST,Other Renewables,264.0
12/15/2021 01:55:00,EST,Wind,702.0
12/15/2021 01:55:00,EST,Hydro,2950.0
12/15/2021 02:00:00,EST,Dual Fuel,2382.0
12/15/2021 02:00:00,EST,Natural Gas,1722.0
12/15/2021 02:00:00,EST,Nuclear,3340.0
12/15/2021 02:00:00,EST,Other Fossil Fuels,3.0
12/15/2021 02:00:00,EST,Other Renewables,265.0
12/15/2021 02:00:00,EST,Wind,714.0
12/15/2021 02:00:00,EST,Hydro,2957.0
12/15/2021 02:05:00,EST,Dual Fuel,2345.0
12/15/2021 02:05:00,EST,Natural Gas,1723.0
12/15/2021 02:05:00,EST,Nuclear,3337.0
12/15/2021 02:05:00,EST,Other Fossil Fuels,3.0
12/15/2021 02:05:00,EST,Other Renewables,265.0
12/15/2021 02:05:00,EST,Wind,712.0
12/15/2021 02:05:00,EST,Hydro,3004.0
12/15/2021 02:10:00,EST,Dual Fuel,2331.0
12/15/2021 02:10:00,EST,Natural Gas,1722.0
12/15/2021 02:10:00,EST,Nuclear,3339.0
12/15/2021 02:10:00,EST,Other Fossil Fuels,3.0
12/15/2021 02:10:00,EST,Other Renewables,265.0
12/15/2021 02:10:00,EST,Wind,714.0
12/15/2021 02:10:00,EST,Hydro,3024.0
12/15/2021 02:15:00,EST,Dual Fuel,2312.0
12/15/2021 02:15:00,EST,Natural Gas,1722.0
12/15/2021 02:15:00,EST,Nuclear,3336.0
12/15/2021 02:15:00,EST,Other Fossil Fuels,3.0
12/15/2021 02:15:00,EST,Other Renewables,265.0
12/15/2021 02:15:00,EST,Wind,719.0
12/15/2021 02:15:00,EST,Hydro,3010.0
12/15/2021 02:20:00,EST,Dual Fuel,2306.0
12/15/2021 02:20:00,EST,Natural Gas,1724.0
12/15/2021 02:20:00,EST,Nuclear,3338.0
12/15/2021 02:20:00,EST,Other Fossil Fuels,3.0
12/15/2021 02:20:00,EST,Other Renewables,266.0
12/15/2021 02:20:00,EST,Wind,733.0
12/15/2021 02:20:00,EST,Hydro,3024.0
12/15/2021 02:25:00,EST,Dual Fuel,2295.0
12/15/2021 02:25:00,EST,Natural Gas,1724.0
12/15/2021 02:25:00,EST,Nuclear,3336.0
12/15/2021 02:25:00,EST,Other Fossil Fuels,3.0
12/15/2021 02:25:00,EST,Other Renewables,263.0
12/15/2021 02:25:00,EST,Wind,750.0
12/15/2021 02:25:00,EST,Hydro,3016.0
12/15/2021 02:30:00,EST,Dual Fuel,2285.0
12/15/2021 02:30:00,EST,Natural Gas,1724.0
12/15/2021 02:30:00,EST,Nuclear,3336.0
12/15/2021 02:30:00,EST,Other Fossil Fuels,3.0
12/15/2021 02:30:00,EST,Other Renewables,261.0
