Time Stamp,Time Zone,Fuel Category,Gen MW
12/13/2021 00:05:00,EST,Dual Fuel,2892.0
12/13/2021 00:05:00,EST,Natural Gas,2117.0
12/13/2021 00:05:00,EST,Nuclear,3339.0
12/13/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/13/2021 00:05:00,EST,Other Renewables,219.0
12/13/2021 00:05:00,EST,Wind,1727.0
12/13/2021 00:05:00,EST,Hydro,2721.0
12/13/2021 00:10:00,EST,Dual Fuel,2738.0
12/13/2021 00:10:00,EST,Natural Gas,1974.0
12/13/2021 00:10:00,EST,Nuclear,3342.0
12/13/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/13/2021 00:10:00,EST,Other Renewables,215.0
12/13/2021 00:10:00,EST,Wind,1731.0
12/13/2021 00:10:00,EST,Hydro,2632.0
12/13/2021 00:15:00,EST,Dual Fuel,2698.0
12/13/2021 00:15:00,EST,Natural Gas,1908.0
12/13/2021 00:15:00,EST,Nuclear,3341.0
12/13/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/13/2021 00:15:00,EST,Other Renewables,217.0
12/13/2021 00:15:00,EST,Wind,1732.0
12/13/2021 00:15:00,EST,Hydro,2621.0
12/13/2021 00:20:00,EST,Dual Fuel,2749.0
12/13/2021 00:20:00,EST,Natural Gas,1866.0
12/13/2021 00:20:00,EST,Nuclear,3340.0
12/13/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/13/2021 00:20:00,EST,Other Renewables,219.0
12/13/2021 00:20:00,EST,Wind,1763.0
12/13/2021 00:20:00,EST,Hydro,2640.0
12/13/2021 00:25:00,EST,Dual Fuel,2764.0
12/13/2021 00:25:00,EST,Natural Gas,1774.0
12/13/2021 00:25:00,EST,Nuclear,3340.0
12/13/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/13/2021 00:25:00,EST,Other Renewables,220.0
12/13/2021 00:25:00,EST,Wind,1795.0
12/13/2021 00:25:00,EST,Hydro,2651.0
12/13/2021 00:30:00,EST,Dual Fuel,2766.0
