Time Stamp,Time Zone,Fuel Category,Gen MW
12/18/2021 00:03:37,EST,Dual Fuel,3037.0
12/18/2021 00:03:37,EST,Natural Gas,1970.0
12/18/2021 00:03:37,EST,Nuclear,3340.0
12/18/2021 00:03:37,EST,Other Fossil Fuels,3.0
12/18/2021 00:03:37,EST,Other Renewables,266.0
12/18/2021 00:03:37,EST,Wind,156.0
12/18/2021 00:03:37,EST,Hydro,3578.0
12/18/2021 00:04:55,EST,Dual Fuel,3042.0
12/18/2021 00:04:55,EST,Natural Gas,1930.0
12/18/2021 00:04:55,EST,Nuclear,3338.0
12/18/2021 00:04:55,EST,Other Fossil Fuels,3.0
12/18/2021 00:04:55,EST,Other Renewables,265.0
12/18/2021 00:04:55,EST,Wind,157.0
12/18/2021 00:04:55,EST,Hydro,3614.0
12/18/2021 00:05:00,EST,Dual Fuel,3040.0
12/18/2021 00:05:00,EST,Natural Gas,1928.0
12/18/2021 00:05:00,EST,Nuclear,3338.0
12/18/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/18/2021 00:05:00,EST,Other Renewables,264.0
12/18/2021 00:05:00,EST,Wind,157.0
12/18/2021 00:05:00,EST,Hydro,3616.0
12/18/2021 00:10:00,EST,Dual Fuel,3038.0
12/18/2021 00:10:00,EST,Natural Gas,1945.0
12/18/2021 00:10:00,EST,Nuclear,3340.0
12/18/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/18/2021 00:10:00,EST,Other Renewables,266.0
12/18/2021 00:10:00,EST,Wind,156.0
12/18/2021 00:10:00,EST,Hydro,3573.0
12/18/2021 00:15:00,EST,Dual Fuel,3024.0
12/18/2021 00:15:00,EST,Natural Gas,1960.0
12/18/2021 00:15:00,EST,Nuclear,3339.0
12/18/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/18/2021 00:15:00,EST,Other Renewables,266.0
12/18/2021 00:15:00,EST,Wind,150.0
12/18/2021 00:15:00,EST,Hydro,3528.0
12/18/2021 00:20:00,EST,Dual Fuel,3009.0
12/18/2021 00:20:00,EST,Natural Gas,1939.0
12/18/2021 00:20:00,EST,Nuclear,3339.0
12/18/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/18/2021 00:20:00,EST,Other Renewables,267.0
12/18/2021 00:20:00,EST,Wind,149.0
12/18/2021 00:20:00,EST,Hydro,3552.0
12/18/2021 00:25:00,EST,Dual Fuel,2990.0
