Time Stamp,Time Zone,Fuel Category,Gen MW
12/08/2021 00:05:00,EST,Dual Fuel,3744.0
12/08/2021 00:05:00,EST,Natural Gas,3185.0
12/08/2021 00:05:00,EST,Nuclear,3225.0
12/08/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:05:00,EST,Other Renewables,217.0
12/08/2021 00:05:00,EST,Wind,12.0
12/08/2021 00:05:00,EST,Hydro,3339.0
12/08/2021 00:10:00,EST,Dual Fuel,3814.0
12/08/2021 00:10:00,EST,Natural Gas,3199.0
12/08/2021 00:10:00,EST,Nuclear,3226.0
12/08/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:10:00,EST,Other Renewables,216.0
12/08/2021 00:10:00,EST,Wind,12.0
12/08/2021 00:10:00,EST,Hydro,3320.0
12/08/2021 00:15:00,EST,Dual Fuel,3832.0
12/08/2021 00:15:00,EST,Natural Gas,3222.0
12/08/2021 00:15:00,EST,Nuclear,3225.0
12/08/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:15:00,EST,Other Renewables,215.0
12/08/2021 00:15:00,EST,Wind,12.0
12/08/2021 00:15:00,EST,Hydro,3221.0
12/08/2021 00:20:00,EST,Dual Fuel,3824.0
12/08/2021 00:20:00,EST,Natural Gas,3251.0
12/08/2021 00:20:00,EST,Nuclear,3225.0
12/08/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:20:00,EST,Other Renewables,216.0
12/08/2021 00:20:00,EST,Wind,11.0
12/08/2021 00:20:00,EST,Hydro,3131.0
12/08/2021 00:25:00,EST,Dual Fuel,3758.0
12/08/2021 00:25:00,EST,Natural Gas,3237.0
12/08/2021 00:25:00,EST,Nuclear,3225.0
12/08/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:25:00,EST,Other Renewables,215.0
12/08/2021 00:25:00,EST,Wind,12.0
12/08/2021 00:25:00,EST,Hydro,3056.0
12/08/2021 00:30:00,EST,Dual Fuel,3708.0
12/08/2021 00:30:00,EST,Natural Gas,3208.0
12/08/2021 00:30:00,EST,Nuclear,3227.0
12/08/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:30:00,EST,Other Renewables,213.0
12/08/2021 00:30:00,EST,Wind,14.0
12/08/2021 00:30:00,EST,Hydro,3065.0
12/08/2021 00:35:00,EST,Dual Fuel,3671.0
12/08/2021 00:35:00,EST,Natural Gas,3176.0
12/08/2021 00:35:00,EST,Nuclear,3223.0
12/08/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:35:00,EST,Other Renewables,217.0
12/08/2021 00:35:00,EST,Wind,12.0
12/08/2021 00:35:00,EST,Hydro,3118.0
12/08/2021 00:40:00,EST,Dual Fuel,3656.0
12/08/2021 00:40:00,EST,Natural Gas,3159.0
12/08/2021 00:40:00,EST,Nuclear,3224.0
12/08/2021 00:40:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:40:00,EST,Other Renewables,219.0
12/08/2021 00:40:00,EST,Wind,11.0
12/08/2021 00:40:00,EST,Hydro,3125.0
12/08/2021 00:45:00,EST,Dual Fuel,3644.0
12/08/2021 00:45:00,EST,Natural Gas,3136.0
12/08/2021 00:45:00,EST,Nuclear,3225.0
12/08/2021 00:45:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:45:00,EST,Other Renewables,220.0
12/08/2021 00:45:00,EST,Wind,13.0
12/08/2021 00:45:00,EST,Hydro,3117.0
12/08/2021 00:50:00,EST,Dual Fuel,3614.0
12/08/2021 00:50:00,EST,Natural Gas,3115.0
12/08/2021 00:50:00,EST,Nuclear,3223.0
12/08/2021 00:50:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:50:00,EST,Other Renewables,218.0
12/08/2021 00:50:00,EST,Wind,12.0
12/08/2021 00:50:00,EST,Hydro,3131.0
12/08/2021 00:55:00,EST,Dual Fuel,3605.0
12/08/2021 00:55:00,EST,Natural Gas,3073.0
12/08/2021 00:55:00,EST,Nuclear,3227.0
12/08/2021 00:55:00,EST,Other Fossil Fuels,3.0
12/08/2021 00:55:00,EST,Other Renewables,218.0
12/08/2021 00:55:00,EST,Wind,12.0
12/08/2021 00:55:00,EST,Hydro,3142.0
12/08/2021 01:00:00,EST,Dual Fuel,3601.0
12/08/2021 01:00:00,EST,Natural Gas,3049.0
12/08/2021 01:00:00,EST,Nuclear,3226.0
12/08/2021 01:00:00,EST,Other Fossil Fuels,3.0
12/08/2021 01:00:00,EST,Other Renewables,218.0
12/08/2021 01:00:00,EST,Wind,12.0
12/08/2021 01:00:00,EST,Hydro,3156.0
12/08/2021 01:05:00,EST,Dual Fuel,3591.0
12/08/2021 01:05:00,EST,Natural Gas,3069.0
12/08/2021 01:05:00,EST,Nuclear,3226.0
12/08/2021 01:05:00,EST,Other Fossil Fuels,3.0
12/08/2021 01:05:00,EST,Other Renewables,218.0
12/08/2021 01:05:00,EST,Wind,12.0
12/08/2021 01:05:00,EST,Hydro,3122.0
12/08/2021 01:10:00,EST,Dual Fuel,3586.0
12/08/2021 01:10:00,EST,Natural Gas,3078.0
12/08/2021 01:10:00,EST,Nuclear,3223.0
12/08/2021 01:10:00,EST,Other Fossil Fuels,3.0
12/08/2021 01:10:00,EST,Other Renewables,218.0
12/08/2021 01:10:00,EST,Wind,12.0
12/08/2021 01:10:00,EST,Hydro,3079.0
12/08/2021 01:15:00,EST,Dual Fuel,3571.0
12/08/2021 01:15:00,EST,Natural Gas,3054.0
12/08/2021 01:15:00,EST,Nuclear,3224.0
12/08/2021 01:15:00,EST,Other Fossil Fuels,3.0
12/08/2021 01:15:00,EST,Other Renewables,217.0
12/08/2021 01:15:00,EST,Wind,11.0
12/08/2021 01:15:00,EST,Hydro,3101.0
12/08/2021 01:20:00,EST,Dual Fuel,3553.0
12/08/2021 01:20:00,EST,Natural Gas,3029.0
12/08/2021 01:20:00,EST,Nuclear,3224.0
12/08/2021 01:20:00,EST,Other Fossil Fuels,3.0
12/08/2021 01:20:00,EST,Other Renewables,215.0
12/08/2021 01:20:00,EST,Wind,9.0
12/08/2021 01:20:00,EST,Hydro,3105.0
12/08/2021 01:25:00,EST,Dual Fuel,3521.0
12/08/2021 01:25:00,EST,Natural Gas,3029.0
12/08/2021 01:25:00,EST,Nuclear,3223.0
12/08/2021 01:25:00,EST,Other Fossil Fuels,3.0
12/08/2021 01:25:00,EST,Other Renewables,218.0
12/08/2021 01:25:00,EST,Wind,9.0
12/08/2021 01:25:00,EST,Hydro,3128.0
12/08/2021 01:30:00,EST,Dual Fuel,3485.0
12/08/2021 01:30:00,EST,Natural Gas,3028.0
12/08/2021 01:30:00,EST,Nuclear,3226.0
12/08/2021 01:30:00,EST,Other Fossil Fuels,3.0
12/08/2021 01:30:00,EST,Other Renewables,219.0
12/08/2021 01:30:00,EST,Wind,10.0
12/08/2021 01:30:00,EST,Hydro,3152.0
