Time Stamp,Time Zone,Fuel Category,Gen MW
12/06/2021 00:05:00,EST,Dual Fuel,3594.0
12/06/2021 00:05:00,EST,Natural Gas,2025.0
12/06/2021 00:05:00,EST,Nuclear,3335.0
12/06/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/06/2021 00:05:00,EST,Other Renewables,213.0
12/06/2021 00:05:00,EST,Wind,1413.0
12/06/2021 00:05:00,EST,Hydro,2996.0
12/06/2021 00:10:00,EST,Dual Fuel,3544.0
12/06/2021 00:10:00,EST,Natural Gas,1939.0
12/06/2021 00:10:00,EST,Nuclear,3334.0
12/06/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/06/2021 00:10:00,EST,Other Renewables,216.0
12/06/2021 00:10:00,EST,Wind,1372.0
12/06/2021 00:10:00,EST,Hydro,3001.0
12/06/2021 00:15:00,EST,Dual Fuel,3564.0
12/06/2021 00:15:00,EST,Natural Gas,1912.0
12/06/2021 00:15:00,EST,Nuclear,3334.0
12/06/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/06/2021 00:15:00,EST,Other Renewables,210.0
12/06/2021 00:15:00,EST,Wind,1382.0
12/06/2021 00:15:00,EST,Hydro,3026.0
12/06/2021 00:20:00,EST,Dual Fuel,3571.0
12/06/2021 00:20:00,EST,Natural Gas,1906.0
12/06/2021 00:20:00,EST,Nuclear,3332.0
12/06/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/06/2021 00:20:00,EST,Other Renewables,211.0
12/06/2021 00:20:00,EST,Wind,1438.0
12/06/2021 00:20:00,EST,Hydro,3040.0
12/06/2021 00:25:00,EST,Dual Fuel,3545.0
12/06/2021 00:25:00,EST,Natural Gas,1908.0
12/06/2021 00:25:00,EST,Nuclear,3333.0
12/06/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/06/2021 00:25:00,EST,Other Renewables,212.0
12/06/2021 00:25:00,EST,Wind,1497.0
12/06/2021 00:25:00,EST,Hydro,2929.0
12/06/2021 00:30:00,EST,Dual Fuel,3494.0
