Time Stamp,Time Zone,Fuel Category,Gen MW
12/31/2021 00:05:00,EST,Dual Fuel,3067.0
12/31/2021 00:05:00,EST,Natural Gas,2012.0
12/31/2021 00:05:00,EST,Nuclear,3335.0
12/31/2021 00:05:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:05:00,EST,Other Renewables,247.0
12/31/2021 00:05:00,EST,Wind,26.0
12/31/2021 00:05:00,EST,Hydro,3041.0
12/31/2021 00:10:00,EST,Dual Fuel,2910.0
12/31/2021 00:10:00,EST,Natural Gas,1828.0
12/31/2021 00:10:00,EST,Nuclear,3336.0
12/31/2021 00:10:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:10:00,EST,Other Renewables,248.0
12/31/2021 00:10:00,EST,Wind,25.0
12/31/2021 00:10:00,EST,Hydro,2970.0
12/31/2021 00:15:00,EST,Dual Fuel,2837.0
12/31/2021 00:15:00,EST,Natural Gas,1744.0
12/31/2021 00:15:00,EST,Nuclear,3336.0
12/31/2021 00:15:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:15:00,EST,Other Renewables,246.0
12/31/2021 00:15:00,EST,Wind,24.0
12/31/2021 00:15:00,EST,Hydro,3006.0
12/31/2021 00:20:00,EST,Dual Fuel,2893.0
12/31/2021 00:20:00,EST,Natural Gas,1716.0
12/31/2021 00:20:00,EST,Nuclear,3336.0
12/31/2021 00:20:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:20:00,EST,Other Renewables,244.0
12/31/2021 00:20:00,EST,Wind,27.0
12/31/2021 00:20:00,EST,Hydro,3003.0
12/31/2021 00:25:00,EST,Dual Fuel,2956.0
12/31/2021 00:25:00,EST,Natural Gas,1716.0
12/31/2021 00:25:00,EST,Nuclear,3338.0
12/31/2021 00:25:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:25:00,EST,Other Renewables,246.0
12/31/2021 00:25:00,EST,Wind,31.0
12/31/2021 00:25:00,EST,Hydro,2955.0
12/31/2021 00:30:00,EST,Dual Fuel,2955.0
12/31/2021 00:30:00,EST,Natural Gas,1704.0
12/31/2021 00:30:00,EST,Nuclear,3339.0
12/31/2021 00:30:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:30:00,EST,Other Renewables,244.0
12/31/2021 00:30:00,EST,Wind,35.0
12/31/2021 00:30:00,EST,Hydro,2927.0
12/31/2021 00:35:00,EST,Dual Fuel,2929.0
12/31/2021 00:35:00,EST,Natural Gas,1663.0
12/31/2021 00:35:00,EST,Nuclear,3337.0
12/31/2021 00:35:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:35:00,EST,Other Renewables,244.0
12/31/2021 00:35:00,EST,Wind,38.0
12/31/2021 00:35:00,EST,Hydro,2916.0
12/31/2021 00:40:00,EST,Dual Fuel,2878.0
12/31/2021 00:40:00,EST,Natural Gas,1645.0
12/31/2021 00:40:00,EST,Nuclear,3336.0
12/31/2021 00:40:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:40:00,EST,Other Renewables,245.0
12/31/2021 00:40:00,EST,Wind,38.0
12/31/2021 00:40:00,EST,Hydro,2915.0
12/31/2021 00:45:00,EST,Dual Fuel,2832.0
12/31/2021 00:45:00,EST,Natural Gas,1635.0
12/31/2021 00:45:00,EST,Nuclear,3338.0
12/31/2021 00:45:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:45:00,EST,Other Renewables,242.0
12/31/2021 00:45:00,EST,Wind,40.0
12/31/2021 00:45:00,EST,Hydro,2898.0
12/31/2021 00:50:00,EST,Dual Fuel,2846.0
12/31/2021 00:50:00,EST,Natural Gas,1638.0
12/31/2021 00:50:00,EST,Nuclear,3338.0
12/31/2021 00:50:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:50:00,EST,Other Renewables,242.0
12/31/2021 00:50:00,EST,Wind,45.0
12/31/2021 00:50:00,EST,Hydro,2896.0
12/31/2021 00:55:00,EST,Dual Fuel,2853.0
12/31/2021 00:55:00,EST,Natural Gas,1642.0
12/31/2021 00:55:00,EST,Nuclear,3336.0
12/31/2021 00:55:00,EST,Other Fossil Fuels,3.0
12/31/2021 00:55:00,EST,Other Renewables,247.0
12/31/2021 00:55:00,EST,Wind,47.0
12/31/2021 00:55:00,EST,Hydro,2905.0
12/31/2021 01:00:00,EST,Dual Fuel,2808.0
