critic1_losses,critic2_losses,actor_losses,alpha_losses,stats_win,stats_lose,mean_rewards,mean_win,mean_lose,eval_percent_win,eval_percent_lose
0.662142634391785,0.856282770633698,21.364839553833,-20244365312,0,0,-0.584663269489504,0,0,,
0.775804340839386,0.848197937011719,21.00048828125,-20244545536,0,1,-0.133464271238493,0,0.0075187969924812,,
0.814965605735779,0.875595450401306,21.5244903564453,-20244725760,0,1,-0.137320626385897,0,0.00609756097560976,,
1.06475985050201,1.20091688632965,20.8828525543213,-20244910080,0,1,-0.441354992192574,0,0.0196078431372549,,
1.27418196201324,1.0449116230011,21.6559658050537,-20245088256,0,0,-0.080612281852633,0,0,,
1.13902914524078,1.34870672225952,21.5555896759033,-20245270528,0,1,-0.243751115513002,0,0.0142857142857143,,
0.755357503890991,0.784701466560364,20.6981182098389,-20245448704,0,0,-0.041361050915231,0,0,,
1.55717492103577,1.69499909877777,20.615161895752,-20245630976,0,1,-0.208666421174915,0,0.0119047619047619,,
0.685822606086731,0.705432832241058,21.3940601348877,-20245809152,0,0,-0.0581152452765869,0,0,,
1.30639958381653,1.26558935642242,21.3092746734619,-20245991424,0,1,-0.779554068238509,0,0.0416666666666667,,
1.24512338638306,1.19926643371582,21.0523529052734,-20246169600,1,0,-0.00892906263901624,0.00840336134453782,0,,
0.697420656681061,0.725824952125549,21.0679569244385,-20246353920,1,0,0.00169269208893076,0.00680272108843537,0,,
1.06649255752563,1.15706098079681,21.3828010559082,-20246532096,0,1,-0.303936648177271,0,0.0072992700729927,,
0.801198184490204,0.885374426841736,20.7904167175293,-20246714368,0,1,-0.148938838886617,0,0.00613496932515337,,
1.46107685565948,1.62927079200745,20.6945362091064,-20246892544,0,1,-0.39778976482455,0,0.0192307692307692,,
0.989427924156189,0.913402736186981,21.318696975708,-20247080960,0,1,-0.115242514500625,0,0.00719424460431655,,
0.945726454257965,1.10977602005005,21.175537109375,-20247252992,1,0,0.0515246937461108,0.0101010101010101,0,,
0.999184548854828,1.08237051963806,21.3198871612549,-20247441408,0,1,-0.15705113166069,0,0.00483091787439614,,
1.15854859352112,1.15005350112915,20.3629474639893,-20247619584,0,1,-0.139292303974444,0,0.00649350649350649,,
1.00620627403259,1.04686522483826,21.2513160705566,-20247801856,0,0,-0.0725671976601305,0,0,,
1.3363082408905,1.39160549640656,20.9498348236084,-20247980032,0,0,-0.0939117225830159,0,0,,
1.37652039527893,1.28787839412689,20.5270557403564,-20248162304,1,0,-0.0418511048337795,0.00552486187845304,0,,
0.973241865634918,0.934166491031647,21.2531566619873,-20248342528,0,1,-0.813372996278855,0,0.0434782608695652,,
0.931689739227295,0.965048491954804,20.5068511962891,-20248524800,0,1,-0.152528369100157,0,0.0091743119266055,,
1.19120037555695,1.38126683235168,20.8549289703369,-20248702976,0,1,-0.203548627022573,0,0.00485436893203883,,
1.22599458694458,1.22065782546997,20.8097705841064,-20248885248,0,1,-0.264463630476411,0,0.012987012987013,,
0.865547239780426,0.891312003135681,20.5584526062012,-20249063424,0,0,-0.0204254817006877,0,0,,
1.12784492969513,1.20767343044281,21.0596523284912,-20249245696,1,0,0.184082527694398,0.0188679245283019,0,,
0.416653692722321,0.457547187805176,20.3695735931397,-20249423872,0,0,-0.0650034608515081,0,0,,
0.611080586910248,0.648309528827667,21.1561698913574,-20249608192,1,0,0.0135630556993787,0.0048780487804878,0,,
0.77704906463623,0.726491749286652,20.4007263183594,-20249788416,0,1,-0.282809367058518,0,0.00900900900900901,,
0.96451997756958,1.04217576980591,20.0575866699219,-20249968640,0,1,-0.17980416881153,0,0.00892857142857143,,
1.31834578514099,1.50729203224182,20.5831451416016,-20250148864,1,0,0.119167522281508,0.02,0,,
0.867041349411011,0.826763331890106,20.3562679290772,-20250331136,0,1,-0.3426920732823,0,0.0123456790123457,,
1.24857091903687,1.21563398838043,20.7513370513916,-20250513408,0,0,-0.0128670582144278,0,0,,
1.42178177833557,1.33054745197296,20.5066814422607,-20250691584,0,0,-0.0621082587011611,0,0,,
0.844904839992523,0.826789796352387,20.2733974456787,-20250873856,1,0,0.207611023966725,0.0294117647058824,0,,
1.38375568389893,1.43916034698486,20.3578262329102,-20251052032,0,1,-0.145508639955533,0,0.00952380952380952,,
1.04489421844482,1.01443433761597,20.58251953125,-20251234304,0,1,-0.173280026164364,0,0.0087719298245614,,
1.02389717102051,0.770044028759003,20.3465118408203,-20251412480,0,1,-0.391918834182058,0,0.0185185185185185,,
1.2442147731781,1.33474969863892,20.4825763702393,-20251594752,1,0,0.14725164447845,0.0181818181818182,0,,
0.920232236385346,0.974944710731506,20.11110496521,-20251774976,0,1,-0.134952785337884,0,0.00421940928270042,,
0.984361588954926,0.9948291182518,20.4099464416504,-20251957248,0,0,-0.0156939653487283,0,0,,
0.724873185157776,0.761793792247772,21.1061496734619,-20252135424,0,1,-0.363803033311964,0,0.0175438596491228,,
0.857111215591431,1.02185440063477,19.9957637786865,-20252317696,0,1,-0.186411937567584,0,0.00462962962962963,,
0.953782320022583,1.05257678031921,19.4221305847168,-20252495872,0,1,-0.251418066907656,0,0.0135135135135135,,
1.52779901027679,1.45359516143799,19.8172073364258,-20252684288,0,0,-0.0838197014868566,0,0,,
1.17180562019348,1.04972112178803,20.4313220977783,-20252856320,1,0,0.169119354485787,0.0181818181818182,0,,
1.09513485431671,1.18005418777466,20.789981842041,-20253044736,0,1,-0.346201939617385,0,0.00833333333333333,,
1.12939298152924,1.0673680305481,19.5840892791748,-20253222912,0,0,-0.0733464181381185,0,0,,
0.822538554668427,0.68473756313324,20.3991050720215,-20253405184,0,1,-0.328375237382808,0,0.0133333333333333,,
1.19027352333069,1.13963663578033,20.0113658905029,-20253583360,1,0,0.0480071280890266,0.0116279069767442,0,,
1.51945495605469,1.37999773025513,19.9829559326172,-20253767680,0,1,-0.247547910741581,0,0.010752688172043,,
0.86592710018158,0.931012094020844,20.1386966705322,-20253945856,0,0,-0.0046244544492505,0,0,,
0.971954703330994,1.02354288101196,20.2291240692139,-20254128128,1,0,0.16370274125053,0.0256410256410256,0,,
0.620587944984436,0.68156623840332,20.6382579803467,-20254306304,0,0,-0.0108041764650491,0,0,,
0.618906557559967,0.673754334449768,20.5702362060547,-20254488576,0,1,-0.19886190466315,0,0.00757575757575758,,
0.754132032394409,0.881455481052399,20.5600967407227,-20254666752,0,1,-0.155564837901128,0,0.0101010101010101,,
0.713274478912354,0.714755654335022,19.9981994628906,-20254849024,1,0,-0.00187699196094486,0.00432900432900433,0,,
0.877638638019562,0.983277082443237,20.587833404541,-20255027200,0,0,-0.107271637749036,0,0,,
0.509039044380188,0.670816719532013,20.0798053741455,-20255211520,0,1,-0.488661938129163,0,0.032258064516129,,
0.665661573410034,0.81197589635849,20.3820533752441,-20255391744,0,0,-0.00061975458511446,0,0,,
1.36148810386658,1.5657194852829,20.3373985290527,-20255571968,0,0,-0.177241464514295,0,0,,
1.20854723453522,1.16615462303162,20.1523246765137,-20255756288,0,1,-0.20893785862179,0,0.00775193798449612,,
0.749398648738861,0.809042811393738,20.5909938812256,-20255934464,1,0,0.122477853003098,0.025,0,,
0.676697254180908,0.713147759437561,20.2166767120361,-20256116736,0,0,-0.00186251030902365,0,0,,
1.04136669635773,1.13129806518555,20.2900829315186,-20256294912,1,0,0.0645553764380697,0.012987012987013,0,,
0.57995742559433,0.620869398117065,20.8108615875244,-20256477184,1,0,0.0955019199911143,0.0111111111111111,0,,
0.883409738540649,0.832166194915772,20.5748291015625,-20256655360,0,1,-0.124379207305458,0,0.00704225352112676,,
0.505377769470215,0.608658790588379,19.3581237792969,-20256837632,1,0,0.023419149834356,0.00763358778625954,0,,
0.937154293060303,0.968503654003143,20.1169090270996,-20257015808,0,1,-0.246678482936287,0,0.00909090909090909,,
0.872582137584686,0.870370388031006,20.6915111541748,-20257200128,0,1,-0.348728032113336,0,0.0163934426229508,,
1.6041671037674,1.63644826412201,20.5462589263916,-20257378304,1,0,0.0577575984481964,0.0106382978723404,0,,
0.760892868041992,0.860811293125153,21.5454139709473,-20257560576,0,1,-0.151321500599643,0,0.00793650793650794,,
0.706537425518036,0.662814259529114,21.3582286834717,-20257738752,0,1,-0.364416098457012,0,0.0140845070422535,,
0.793764710426331,0.774267315864563,21.167085647583,-20257927168,0,1,-0.256931069233387,0,0.0078740157480315,,
1.28202068805695,1.27371549606323,20.8631553649902,-20258099200,1,0,0.0793551283801017,0.0117647058823529,0,,
1.22018265724182,1.52987682819366,20.7970733642578,-20258287616,0,1,-0.808807280887932,0,0.0434782608695652,,
0.665684103965759,0.708269596099854,21.3327178955078,-20258465792,0,1,-0.354390024327298,0,0.0178571428571429,,
0.95915687084198,1.17373740673065,20.4201240539551,-20258648064,0,1,-0.112612883611639,0,0.00625,,
1.37594711780548,1.66263556480408,21.5186347961426,-20258826240,0,0,-0.06949663081868,0,0,,
1.04453837871552,1.01370179653168,20.9568519592285,-20259008512,0,1,-0.104605729324998,0,0.00680272108843537,,
0.865029990673065,0.791172921657562,21.9611797332764,-20259188736,1,0,0.200448456774399,0.0285714285714286,0,,
0.552210807800293,0.60920238494873,21.1834468841553,-20259371008,0,1,-0.363883782729143,0,0.00613496932515337,,
0.93645441532135,0.960982263088226,20.9462642669678,-20259549184,0,1,-0.177377000488384,0,0.0078740157480315,,
0.68771755695343,0.700435638427734,20.9385623931885,-20259731456,1,0,0.134672308466838,0.0144927536231884,0,,
0.934098720550537,0.956321001052856,21.703311920166,-20259909632,0,1,-0.375281721476349,0,0.0142857142857143,,
1.18836534023285,1.30685591697693,21.6077499389648,-20260091904,0,0,-0.0563479045363906,0,0,,
1.21405816078186,1.28127908706665,21.7310695648193,-20260270080,0,0,-0.0234579871345456,0,0,,
0.902218759059906,1.04043078422546,20.9347190856934,-20260452352,0,0,-0.00420081210851964,0,0,,
0.846547424793243,1.07110583782196,21.8828258514404,-20260634624,0,0,-0.010353356706599,0,0,,
2.7107253074646,2.6358494758606,21.4600372314453,-20260814848,0,1,-0.148001807698334,0,0.00840336134453782,,
1.27462387084961,1.38177144527435,21.856746673584,-20260995072,0,1,-0.146808460771997,0,0.00436681222707424,,
0.923845052719116,0.941660761833191,21.7956867218018,-20261175296,0,1,-0.150709792258139,0,0.00431034482758621,,
1.16085457801819,1.21208965778351,22.3612327575684,-20261359616,0,1,-0.355991422226219,0,0.0181818181818182,,
0.795526504516602,0.860631763935089,21.563720703125,-20261537792,0,1,-0.125131869507776,0,0.0072463768115942,,
1.2909893989563,1.05306959152222,20.8741455078125,-20261720064,0,1,-0.332661201935633,0,0.0142857142857143,,
0.986184895038605,0.936983346939087,21.4250774383545,-20261898240,0,1,-0.248789005780082,0,0.00526315789473684,,
0.870484530925751,0.939966797828674,21.7990894317627,-20262080512,0,1,-0.138825350450893,0,0.00746268656716418,,
0.784933924674988,0.698651850223541,21.8337211608887,-20262258688,0,1,-0.223121131597628,0,0.0108695652173913,,
0.837291419506073,1.04328191280365,21.4491443634033,-20262440960,1,0,0.148733793931805,0.0263157894736842,0,,
1.1401561498642,1.02157700061798,21.8735809326172,-20262621184,0,1,-0.157359269300104,0,0.0072992700729927,,
1.24113667011261,1.15574407577515,21.9174461364746,-20262803456,0,1,-0.243620506874887,0,0.00763358778625954,,
1.23049437999725,1.43789434432983,21.0935459136963,-20262981632,0,1,-0.599592234944155,0,0.0294117647058824,,
0.887786507606506,0.971097350120544,21.9378528594971,-20263163904,1,0,0.0916152984007859,0.0238095238095238,0,,
1.36338400840759,1.35176813602448,22.0012283325195,-20263342080,0,1,-0.118297721886393,0,0.00699300699300699,,
0.89165610074997,0.787659049034119,22.5900363922119,-20263530496,1,0,0.0893602081371309,0.0138888888888889,0,,
0.960570514202118,1.08165276050568,21.7211894989014,-20263702528,0,1,-0.119094911282322,0,0.00714285714285714,,
1.55288684368134,1.61286962032318,22.2361755371094,-20263890944,0,0,-0.0669909186160289,0,0,,
1.13420951366425,1.39546966552734,21.8284473419189,-20264069120,0,0,-0.00166817293461293,0,0,,
0.578148305416107,0.60045450925827,21.5704727172852,-20264251392,0,0,-0.0717553073265269,0,0,,
1.03064525127411,1.01103436946869,21.7837009429932,-20264429568,0,0,-0.00386615285702183,0,0,,
1.08689188957214,1.18940889835358,22.3416137695313,-20264613888,0,1,-0.225790583065281,0,0.010989010989011,,
0.707045912742615,0.731255888938904,21.6911659240723,-20264792064,1,0,0.152511989703244,0.0158730158730159,0,,
1.22892999649048,1.24989676475525,22.4314823150635,-20264974336,1,0,0.170615909953796,0.0277777777777778,0,,
0.81885176897049,0.854178309440613,21.9869384765625,-20265152512,0,0,-0.0449137092304046,0,0,,
0.900658130645752,0.960920035839081,21.2381210327148,-20265334784,0,1,-0.583040674078829,0,0.0333333333333333,,
1.08735847473145,1.20308256149292,21.9146842956543,-20265512960,0,1,-0.286097261951097,0,0.0111111111111111,,
0.724376201629639,0.776769876480103,22.3646621704102,-20265695232,0,1,-0.342020062265113,0,0.00684931506849315,,
0.881469190120697,1.07585394382477,22.413595199585,-20265873408,0,0,-0.00245756533583299,0,0,,
1.11676049232483,1.11783969402313,21.9720497131348,-20266057728,1,0,-0.195373087802733,0.00446428571428571,0,,
0.863956093788147,0.8347607254982,21.7382698059082,-20266237952,0,0,-0.0726340812811729,0,0,,
1.06989121437073,1.29858207702637,21.1486434936523,-20266418176,0,1,-0.500662270112709,0,0.032258064516129,,
1.42216610908508,1.38375520706177,21.8464870452881,-20266598400,0,1,-0.385344432636635,0,0.0175438596491228,,
0.930552363395691,0.960171163082123,22.3325862884522,-20266780672,1,0,0.0597818197514676,0.0117647058823529,0,,
1.39058709144592,1.44806039333344,21.6639785766602,-20266962944,1,0,-0.0209085818278725,0.00520833333333333,0,,
0.857455968856812,0.921958029270172,20.9631004333496,-20267141120,0,1,-0.351240231513736,0,0.0181818181818182,,
0.71681797504425,0.734732747077942,22.2044258117676,-20267323392,0,1,-0.488154992553653,0,0.024390243902439,,
1.37599515914917,1.52036643028259,22.136043548584,-20267501568,0,1,-0.216868302418079,0,0.0105263157894737,,
1.2089250087738,1.49118685722351,22.4581909179688,-20267683840,1,0,0.0680904990949541,0.00833333333333333,0,,
1.2582859992981,1.32832193374634,21.576265335083,-20267862016,0,1,-0.757843305825977,0,0.0434782608695652,,
1.85477769374847,1.87197721004486,22.8688468933105,-20268046336,0,1,-0.171629372808851,0,0.0117647058823529,,
1.0729433298111,1.02828061580658,21.3117904663086,-20268224512,0,1,-0.337011487868339,0,0.0166666666666667,,
1.01860880851746,0.926331460475922,21.8489952087402,-20268406784,0,1,-0.548359079216421,0,0.0263157894736842,,
1.20053601264954,1.70920670032501,21.4462451934814,-20268584960,1,0,0.0700577460423133,0.0102040816326531,0,,
1.68969106674194,2.17792439460754,21.1472778320313,-20268773376,0,1,-0.202038066779589,0,0.00628930817610063,,
0.623297870159149,0.806919515132904,21.4332981109619,-20268945408,0,0,-0.0658470351559737,0,0,,
1.48291325569153,1.6129035949707,22.0376014709473,-20269133824,0,1,-0.121283633034081,0,0.00719424460431655,,
0.678090453147888,0.719277441501617,21.4507217407227,-20269305856,0,0,-0.0259502843875428,0,0,,
0.710632860660553,0.905871093273163,21.1526298522949,-20269494272,0,1,-0.205362053339443,0,0.00645161290322581,,
0.948903739452362,1.27260529994965,21.7704086303711,-20269672448,0,1,-0.175695216121718,0,0.00645161290322581,,
1.30671143531799,1.2984162569046,21.0819816589355,-20269854720,0,1,-0.134707917818618,0,0.00684931506849315,,
1.10734176635742,1.02080285549164,22.0018291473389,-20270032896,0,0,-0.0621207276587127,0,0,,
0.582797288894653,0.590499103069305,21.5388488769531,-20270217216,0,1,-0.141954249580322,0,0.00775193798449612,,
1.11842632293701,1.16981983184814,21.0747184753418,-20270395392,1,0,-0.00902001204947255,0.0050251256281407,0,,
0.77154129743576,0.747331440448761,21.3639526367188,-20270577664,0,1,-0.198629493807631,0,0.00497512437810945,,
0.772112786769867,0.708715915679932,20.9603137969971,-20270755840,0,0,-0.690735774810114,0,0,,
1.3789963722229,1.25313329696655,22.1331214904785,-20270938112,0,1,-0.127302290267084,0,0.0075187969924812,,
0.686019480228424,0.607863426208496,21.866512298584,-20271116288,0,0,-0.161766775484006,0,0,,
0.489644944667816,0.440932780504227,22.3171405792236,-20271298560,0,0,-0.187416949964632,0,0,,
0.85759562253952,0.882935404777527,21.4118595123291,-20271480832,0,0,-0.0967974110305225,0,0,,
0.871553599834442,0.932533144950867,21.745906829834,-20271661056,0,0,-0.00544438782038284,0,0,,
0.901246964931488,0.908998250961304,22.8679237365723,-20271841280,0,1,-0.370128042856847,0,0.0175438596491228,,
0.798007130622864,0.765026330947876,22.3221626281738,-20272021504,0,0,-0.00633942865249459,0,0,,
1.63296151161194,1.74621868133545,21.9018001556397,-20272205824,0,1,-0.360456853800774,0,0.0166666666666667,,
1.1235009431839,1.17565548419952,21.8493537902832,-20272384000,0,1,-0.320626577070507,0,0.00606060606060606,,
0.605271458625794,0.635062456130981,22.061487197876,-20272566272,0,1,-0.359829822732668,0,0.0175438596491228,,
0.801363170146942,0.919379949569702,21.9519290924072,-20272744448,0,0,-0.00344276361868133,0,0,,
0.92158704996109,0.778706550598145,22.1477527618408,-20272926720,0,1,-0.216227653045234,0,0.00847457627118644,,
0.919176697731018,0.909585475921631,22.0569190979004,-20273104896,0,0,-0.172702167439136,0,0,,
0.513641774654388,0.483468353748322,22.4559669494629,-20273287168,0,1,-0.612284839052574,0,0.032258064516129,,
0.581883609294891,0.601799845695496,21.9448089599609,-20273467392,0,1,-0.241933361541797,0,0.0119047619047619,,
0.926452696323395,0.907141089439392,21.8212814331055,-20273649664,1,0,0.0505962460362903,0.0119047619047619,0,,
1.15980434417725,1.32360982894897,21.5743980407715,-20273827840,0,1,-0.436831066634616,0,0.0212765957446808,,
1.00826978683472,1.03172409534454,22.2193946838379,-20274010112,1,0,0.0670930048197155,0.01,0,,
2.24139761924744,2.19415950775147,22.1483478546143,-20274188288,0,1,-0.429155470290731,0,0.0208333333333333,,
0.951799392700195,1.03182876110077,22.2378196716309,-20274376704,0,1,-0.377042518004761,0,0.0169491525423729,,
1.35548210144043,1.29029214382172,21.9396591186523,-20274548736,0,1,-0.134203302281328,0,0.00478468899521531,,
1.42283999919891,1.48672926425934,21.6909236907959,-20274737152,0,1,-0.260623130386405,0,0.00862068965517241,,
0.959901630878449,1.0363278388977,22.0684261322022,-20274915328,1,0,0.0363922223815172,0.0120481927710843,0,,
1.34799122810364,1.605224609375,21.7474002838135,-20275097600,1,0,0.237201116051738,0.0285714285714286,0,,
1.09026324748993,1.03456783294678,21.5628929138184,-20275275776,0,1,-0.136369551510555,0,0.00714285714285714,,
1.68122339248657,1.64493155479431,21.2632007598877,-20275458048,0,1,-0.411711028408783,0,0.0172413793103448,,
0.788476049900055,0.910766899585724,21.229471206665,-20275638272,0,1,-0.14549343473713,0,0.00684931506849315,,
0.51332014799118,0.587080836296082,21.332347869873,-20275820544,0,0,-0.237320932863972,0,0,,
0.608138740062714,0.659415364265442,21.3810997009277,-20275998720,0,1,-0.601190243625765,0,0.0212765957446808,,
0.609225690364838,0.559833347797394,21.2391014099121,-20276180992,1,0,0.0835015060584852,0.0135135135135135,0,,
0.905052900314331,1.01487100124359,21.5281524658203,-20276359168,1,0,0.124347751884742,0.012987012987013,0,,
0.805710792541504,0.759317576885223,21.8399677276611,-20276541440,1,0,0.234290819531605,0.0285714285714286,0,,
0.834096729755402,0.818465352058411,20.4526252746582,-20276719616,0,1,-0.306949629406573,0,0.00518134715025907,,
1.15273976325989,1.24974346160889,21.3559226989746,-20276903936,0,1,-0.141182071963645,0,0.00709219858156028,,
0.958852231502533,0.984033823013306,21.6901817321777,-20277084160,1,0,-0.08287263070525,0.00602409638554217,0,,
0.824936270713806,0.994594931602478,21.3317546844482,-20277264384,0,1,-0.789757465542525,0,0.0434782608695652,,
1.01807129383087,1.44865930080414,20.9659690856934,-20277444608,0,0,-0.00268373877845935,0,0,,
0.899498581886292,0.861324310302734,20.6567306518555,-20277626880,0,1,-0.297345048071485,0,0.0138888888888889,,
1.01863658428192,0.92686277627945,20.2507286071777,-20277809152,1,0,0.09947605040113,0.010752688172043,0,,
1.06843388080597,1.21710228919983,20.7888164520264,-20277987328,1,0,0.203122700990614,0.027027027027027,0,,
0.956007957458496,0.8249551653862,20.5216751098633,-20278169600,0,0,-0.305595950224395,0,0,,
0.639554142951965,0.635422110557556,20.8715305328369,-20278347776,0,0,-0.0185473520362188,0,0,,
0.90631628036499,0.89292186498642,20.9780292510986,-20278530048,0,1,-0.13702990600559,0,0.0065359477124183,,
1.32096552848816,1.34042954444885,21.3739185333252,-20278708224,1,0,0.0707382885691255,0.0204081632653061,0,,
0.703672468662262,0.733074903488159,20.5233306884766,-20278890496,0,0,-0.00190085571494852,0,0,,
